Restaurant_ID,Restaurant_Name,Cuisine,City,Area,Opening_Year,Average_Rating,Price_Range,Pure_Veg,Online_Since,Partner_Type,Commission_Tier,Popularity
1378,Restaurant_1378,Street Food,Delhi,Area_12,2012,4.6,Medium,False,2022-08-17,Bolt Partner,Tier 1,1.4356460178321004
1379,Restaurant_1379,Mexican,Ahmedabad,Area_13,2023,4.0,Medium,False,2021-04-06,Regular,Tier 2,1.249252009228764
1380,Restaurant_1380,Thai,Ahmedabad,Area_20,2017,4.5,High,True,2022-08-25,Gold,Tier 1,1.5673882064658158
1381,Restaurant_1381,South Indian,Lucknow,Area_13,2010,3.9,High,False,2021-12-07,Bolt Partner,Tier 1,1.0933852843893073
1382,Restaurant_1382,Mughlai,Lucknow,Area_14,2018,4.4,Low,False,2021-05-09,Gold,Tier 1,1.2815053648312467
1383,Restaurant_1383,Japanese,Lucknow,Area_4,2015,4.6,Low,True,2022-08-06,Gold,Tier 1,5.717770867236812
1384,Restaurant_1384,Bakery,Lucknow,Area_2,2012,4.9,Medium,True,2021-01-25,Toing Partner,Tier 3,1.1610130468064512
1385,Restaurant_1385,Italian,Lucknow,Area_2,2020,4.9,Medium,False,2021-01-27,Regular,Tier 2,1.7068143711916386
1386,Restaurant_1386,South Indian,Gurgaon,Area_20,2017,4.9,High,False,2022-08-08,Gold,Tier 1,1.217332637176938
1387,Restaurant_1387,Healthy Food,Lucknow,Area_4,2018,4.0,High,False,2020-06-04,Regular,Tier 2,2.1010681228583854
1388,Restaurant_1388,Healthy Food,Ahmedabad,Area_3,2011,4.1,Medium,True,2022-01-29,Toing Partner,Tier 3,1.0726512524533558
1389,Restaurant_1389,Italian,Chennai,Area_14,2014,3.5,High,False,2020-10-11,Toing Partner,Tier 3,5.756359405425019
1390,Restaurant_1390,North Indian,Ahmedabad,Area_8,2023,4.3,High,False,2022-08-08,Toing Partner,Tier 3,1.3530691561595365
1391,Restaurant_1391,Chinese,Lucknow,Area_1,2010,3.9,Low,False,2022-07-13,Bolt Partner,Tier 1,1.1441096905956114
1392,Restaurant_1392,Mexican,Gurgaon,Area_3,2022,3.8,High,False,2021-08-03,Regular,Tier 2,1.0389066491720405
1393,Restaurant_1393,Japanese,Lucknow,Area_16,2015,4.2,Medium,True,2020-11-08,Gold,Tier 1,1.097482554372063
1394,Restaurant_1394,Fast Food,Chennai,Area_7,2010,3.2,Medium,False,2021-05-10,Gold,Tier 1,1.4430359209350578
1395,Restaurant_1395,American,Delhi,Area_15,2017,3.3,Medium,True,2022-03-03,Regular,Tier 2,1.2281298189596046
1396,Restaurant_1396,Fast Food,Noida,Area_8,2016,4.8,Low,False,2020-07-11,Bolt Partner,Tier 1,2.417429878324855
1397,Restaurant_1397,Fast Food,Bangalore,Area_9,2013,4.7,High,True,2021-05-22,Bolt Partner,Tier 1,1.3255647503952732
1398,Restaurant_1398,North Indian,Bangalore,Area_16,2017,4.7,High,True,2021-03-06,Bolt Partner,Tier 1,1.1537120556936158
1399,Restaurant_1399,Fast Food,Bangalore,Area_16,2023,4.1,Low,True,2022-08-15,Gold,Tier 1,1.6161543324406507
1400,Restaurant_1400,American,Delhi,Area_4,2022,4.9,High,False,2020-02-07,Gold,Tier 1,1.8467203895456952
1401,Restaurant_1401,Japanese,Hyderabad,Area_4,2015,4.3,Medium,False,2022-02-04,Regular,Tier 2,1.0956918320402496
1402,Restaurant_1402,Mughlai,Pune,Area_4,2010,3.7,Medium,False,2021-05-20,Gold,Tier 1,1.096071731754626
1403,Restaurant_1403,Fast Food,Chennai,Area_9,2023,3.8,Low,False,2022-08-12,Regular,Tier 2,1.0188559335347083
1404,Restaurant_1404,Thai,Lucknow,Area_13,2021,3.7,High,False,2020-06-22,Gold,Tier 1,1.9477309124670226
1405,Restaurant_1405,Chinese,Jaipur,Area_14,2021,4.6,Low,False,2021-09-21,Regular,Tier 2,1.724662298915614
1406,Restaurant_1406,Thai,Kolkata,Area_9,2023,4.4,High,False,2021-07-06,Bolt Partner,Tier 1,1.379646193557439
1407,Restaurant_1407,Italian,Chennai,Area_15,2022,3.7,High,False,2021-06-17,Regular,Tier 2,2.533232728339569
1408,Restaurant_1408,Chinese,Kolkata,Area_4,2010,4.5,Low,True,2021-05-22,Bolt Partner,Tier 1,2.26845540277823
1409,Restaurant_1409,Thai,Jaipur,Area_4,2010,3.3,Medium,True,2022-08-20,Gold,Tier 1,1.5529642234097414
1410,Restaurant_1410,North Indian,Gurgaon,Area_20,2011,3.5,Low,False,2022-03-28,Bolt Partner,Tier 1,2.7552420943036
1411,Restaurant_1411,Thai,Gurgaon,Area_10,2012,4.1,Medium,False,2021-04-23,Regular,Tier 2,1.122138146995148
1412,Restaurant_1412,North Indian,Mumbai,Area_14,2012,3.0,Low,False,2021-07-15,Gold,Tier 1,1.0611428743970361
1413,Restaurant_1413,Japanese,Mumbai,Area_20,2017,3.1,High,False,2021-08-29,Gold,Tier 1,1.1702107992312334
1414,Restaurant_1414,Japanese,Mumbai,Area_2,2010,4.0,Low,False,2021-10-07,Regular,Tier 2,1.02982671823478
1415,Restaurant_1415,South Indian,Kolkata,Area_2,2019,4.4,Low,True,2020-10-17,Bolt Partner,Tier 1,1.460468130151127
1416,Restaurant_1416,Fast Food,Ahmedabad,Area_19,2013,4.4,Low,False,2021-12-01,Bolt Partner,Tier 1,3.9716856545290846
1417,Restaurant_1417,Chinese,Pune,Area_20,2016,4.3,Low,False,2022-01-30,Gold,Tier 1,1.0202719487732466
1418,Restaurant_1418,Mexican,Hyderabad,Area_18,2013,3.2,Medium,False,2021-04-14,Gold,Tier 1,1.0672838252484593
1419,Restaurant_1419,Desserts,Ahmedabad,Area_5,2013,3.1,Low,False,2021-11-05,Toing Partner,Tier 3,1.3511034435086273
1420,Restaurant_1420,Chinese,Pune,Area_13,2021,4.9,Medium,False,2022-02-28,Toing Partner,Tier 3,3.8888143893211717
1421,Restaurant_1421,Japanese,Gurgaon,Area_6,2019,4.7,Low,False,2022-04-10,Bolt Partner,Tier 1,1.2092650828364568
1422,Restaurant_1422,Fast Food,Lucknow,Area_16,2010,3.6,Medium,False,2020-12-03,Bolt Partner,Tier 1,1.4245575180977608
1423,Restaurant_1423,Mughlai,Delhi,Area_15,2022,3.1,High,True,2021-04-05,Bolt Partner,Tier 1,1.0214578448161757
1424,Restaurant_1424,Fast Food,Kolkata,Area_5,2021,4.7,Low,False,2020-07-16,Bolt Partner,Tier 1,1.083596743179435
1425,Restaurant_1425,Bakery,Jaipur,Area_13,2010,4.2,High,True,2020-07-16,Gold,Tier 1,8.648410460509304
1426,Restaurant_1426,Fast Food,Hyderabad,Area_6,2010,3.6,Medium,False,2020-09-01,Regular,Tier 2,5.354311659048907
1427,Restaurant_1427,Chinese,Chennai,Area_1,2019,3.3,High,False,2021-10-30,Regular,Tier 2,1.0024791795827548
1428,Restaurant_1428,Chinese,Gurgaon,Area_4,2015,3.2,High,False,2022-02-17,Gold,Tier 1,4.555432147096476
1429,Restaurant_1429,Bakery,Noida,Area_16,2022,4.2,Low,False,2022-04-02,Regular,Tier 2,1.6646332131869235
1430,Restaurant_1430,American,Lucknow,Area_5,2016,4.4,High,True,2022-01-27,Regular,Tier 2,2.7515579636285756
1431,Restaurant_1431,Mexican,Delhi,Area_14,2016,4.6,Medium,False,2021-02-28,Regular,Tier 2,1.3542477505792565
1432,Restaurant_1432,Mexican,Noida,Area_6,2020,4.0,Medium,False,2020-12-12,Toing Partner,Tier 3,1.4367994479572461
1433,Restaurant_1433,Mexican,Mumbai,Area_15,2011,3.0,Low,True,2020-10-03,Regular,Tier 2,1.3986993229612594
1434,Restaurant_1434,Continental,Delhi,Area_11,2020,4.9,High,False,2022-08-12,Regular,Tier 2,1.732564392072738
1435,Restaurant_1435,Bakery,Gurgaon,Area_14,2014,4.8,High,True,2021-08-28,Toing Partner,Tier 3,1.078109158004404
1436,Restaurant_1436,Mexican,Pune,Area_16,2011,3.7,Medium,False,2020-05-11,Bolt Partner,Tier 1,1.0153323430336534
1437,Restaurant_1437,Japanese,Gurgaon,Area_9,2017,3.9,Medium,False,2020-12-11,Toing Partner,Tier 3,1.2020567452278381
1438,Restaurant_1438,Fast Food,Hyderabad,Area_20,2017,3.6,Medium,False,2020-11-26,Regular,Tier 2,1.84015383438548
1439,Restaurant_1439,Desserts,Bangalore,Area_11,2010,3.2,Medium,False,2021-08-28,Gold,Tier 1,1.1193313825956728
1440,Restaurant_1440,Bakery,Delhi,Area_14,2017,3.2,High,False,2020-10-16,Regular,Tier 2,1.7499009820798972
1441,Restaurant_1441,Healthy Food,Lucknow,Area_6,2022,4.2,High,True,2020-07-15,Regular,Tier 2,5.7650578889246455
1442,Restaurant_1442,American,Mumbai,Area_4,2020,3.0,Medium,True,2021-05-29,Toing Partner,Tier 3,1.0505388225310028
1443,Restaurant_1443,Italian,Hyderabad,Area_2,2011,4.4,Low,False,2022-07-20,Toing Partner,Tier 3,1.74768060791167
1444,Restaurant_1444,Italian,Jaipur,Area_10,2021,4.3,Medium,False,2021-12-12,Bolt Partner,Tier 1,1.3408033106174866
1445,Restaurant_1445,Italian,Noida,Area_9,2022,3.2,Low,False,2021-05-20,Bolt Partner,Tier 1,2.7538937273669744
1446,Restaurant_1446,Bakery,Mumbai,Area_7,2012,4.5,Medium,False,2020-06-09,Toing Partner,Tier 3,1.1024010233055512
1447,Restaurant_1447,Street Food,Lucknow,Area_11,2015,4.4,High,False,2020-04-06,Bolt Partner,Tier 1,1.803708707375842
1448,Restaurant_1448,South Indian,Ahmedabad,Area_8,2022,4.3,Medium,False,2021-05-15,Toing Partner,Tier 3,2.485404519478001
1449,Restaurant_1449,Healthy Food,Bangalore,Area_6,2023,4.8,High,True,2022-01-22,Gold,Tier 1,4.249138233085182
1450,Restaurant_1450,Chinese,Chennai,Area_2,2023,4.7,Low,True,2020-02-15,Bolt Partner,Tier 1,1.7768073273503773
1451,Restaurant_1451,Bakery,Gurgaon,Area_12,2017,3.2,High,False,2020-09-07,Gold,Tier 1,1.4102349282703335
1452,Restaurant_1452,South Indian,Pune,Area_1,2016,4.9,Low,False,2022-07-19,Toing Partner,Tier 3,1.617638593956085
1453,Restaurant_1453,Fast Food,Chennai,Area_12,2016,4.1,High,False,2020-08-04,Bolt Partner,Tier 1,2.7618933880203547
1454,Restaurant_1454,Bakery,Delhi,Area_13,2013,4.9,Medium,True,2020-01-18,Toing Partner,Tier 3,1.526068081219483
1455,Restaurant_1455,North Indian,Bangalore,Area_7,2020,4.0,High,False,2021-12-04,Bolt Partner,Tier 1,1.0155488028821409
1456,Restaurant_1456,South Indian,Noida,Area_6,2021,3.1,Medium,True,2021-06-18,Bolt Partner,Tier 1,3.805520416274103
1457,Restaurant_1457,Japanese,Ahmedabad,Area_5,2023,3.6,High,True,2021-05-27,Gold,Tier 1,1.7946836520668756
1458,Restaurant_1458,Continental,Mumbai,Area_12,2018,4.1,Medium,False,2021-06-17,Toing Partner,Tier 3,1.758214441043451
1459,Restaurant_1459,South Indian,Delhi,Area_17,2021,3.5,Low,True,2020-12-20,Bolt Partner,Tier 1,1.1291509730204052
1460,Restaurant_1460,Mexican,Ahmedabad,Area_13,2019,3.8,Medium,False,2020-05-06,Gold,Tier 1,1.712181856782176
1461,Restaurant_1461,Mughlai,Mumbai,Area_14,2017,4.7,Medium,True,2021-12-10,Regular,Tier 2,1.2844437977781011
1462,Restaurant_1462,Street Food,Pune,Area_12,2016,4.1,Medium,False,2022-04-10,Toing Partner,Tier 3,1.693293701197263
1463,Restaurant_1463,Continental,Lucknow,Area_15,2013,4.0,Medium,False,2022-06-20,Regular,Tier 2,1.0579748209102646
1464,Restaurant_1464,American,Gurgaon,Area_5,2010,3.5,High,True,2021-12-20,Toing Partner,Tier 3,1.709577320956062
1465,Restaurant_1465,South Indian,Mumbai,Area_18,2021,4.6,Low,False,2022-01-28,Gold,Tier 1,41.299956836781966
1466,Restaurant_1466,Fast Food,Ahmedabad,Area_20,2012,3.7,High,False,2021-12-20,Gold,Tier 1,1.0250142341270316
1467,Restaurant_1467,Italian,Bangalore,Area_17,2010,3.7,Medium,False,2022-05-15,Toing Partner,Tier 3,6.618915642337875
1468,Restaurant_1468,Healthy Food,Noida,Area_1,2021,3.3,High,True,2021-04-25,Gold,Tier 1,1.2984910262359708
1469,Restaurant_1469,Street Food,Hyderabad,Area_8,2023,3.1,Medium,False,2020-10-10,Bolt Partner,Tier 1,2.7815733768673683
1470,Restaurant_1470,Desserts,Pune,Area_20,2022,3.6,Low,False,2021-02-18,Regular,Tier 2,2.143660814427205
1471,Restaurant_1471,Chinese,Kolkata,Area_13,2022,4.0,Low,True,2022-06-05,Regular,Tier 2,1.5197221969091996
1472,Restaurant_1472,Street Food,Ahmedabad,Area_15,2018,3.5,High,True,2022-04-09,Toing Partner,Tier 3,1.9553386343257948
1473,Restaurant_1473,Continental,Chennai,Area_5,2011,4.9,Medium,False,2020-05-21,Gold,Tier 1,2.8690602883073852
1474,Restaurant_1474,Bakery,Bangalore,Area_13,2013,3.3,High,True,2020-08-10,Gold,Tier 1,1.2954719116677538
1475,Restaurant_1475,North Indian,Delhi,Area_16,2014,5.0,Low,False,2022-09-21,Regular,Tier 2,1.218998490752608
1476,Restaurant_1476,Continental,Bangalore,Area_16,2020,3.1,High,True,2022-06-08,Bolt Partner,Tier 1,1.7344635258579
1477,Restaurant_1477,Chinese,Mumbai,Area_5,2020,4.8,High,True,2021-09-01,Bolt Partner,Tier 1,2.2812622803140425
1478,Restaurant_1478,Japanese,Jaipur,Area_8,2022,4.5,Low,False,2020-12-12,Gold,Tier 1,2.0510291353182835
1479,Restaurant_1479,Chinese,Hyderabad,Area_12,2020,3.2,Medium,False,2022-03-18,Regular,Tier 2,2.223945205397289
1480,Restaurant_1480,Healthy Food,Gurgaon,Area_14,2011,3.7,Medium,False,2022-07-18,Bolt Partner,Tier 1,1.3310674953343509
1481,Restaurant_1481,Bakery,Chennai,Area_14,2017,4.8,High,False,2020-12-11,Regular,Tier 2,2.3429692920636556
1482,Restaurant_1482,Chinese,Ahmedabad,Area_19,2020,3.9,Low,True,2020-06-29,Gold,Tier 1,1.0661302258053624
1483,Restaurant_1483,Italian,Bangalore,Area_20,2018,3.1,Medium,True,2021-02-23,Toing Partner,Tier 3,1.4816670131905851
1484,Restaurant_1484,Chinese,Chennai,Area_2,2014,3.6,Low,True,2021-12-04,Bolt Partner,Tier 1,1.0028918260433854
1485,Restaurant_1485,Fast Food,Ahmedabad,Area_16,2011,3.7,High,False,2020-03-15,Regular,Tier 2,1.2167879945125488
1486,Restaurant_1486,Bakery,Jaipur,Area_11,2013,4.3,Low,False,2021-09-20,Regular,Tier 2,1.2563582789558716
1487,Restaurant_1487,North Indian,Delhi,Area_6,2022,3.4,High,False,2020-05-15,Bolt Partner,Tier 1,1.2868965151784186
1488,Restaurant_1488,Fast Food,Lucknow,Area_13,2021,4.4,High,True,2020-11-11,Bolt Partner,Tier 1,1.8121033655794834
1489,Restaurant_1489,Japanese,Bangalore,Area_10,2020,3.7,Medium,False,2020-10-11,Bolt Partner,Tier 1,1.278858229120642
1490,Restaurant_1490,Chinese,Bangalore,Area_18,2011,4.7,Low,False,2021-05-31,Regular,Tier 2,1.3468011912143953
1491,Restaurant_1491,South Indian,Bangalore,Area_8,2020,3.4,Low,False,2022-05-13,Toing Partner,Tier 3,1.1452298100861733
1492,Restaurant_1492,American,Gurgaon,Area_12,2016,4.5,Medium,False,2022-09-06,Toing Partner,Tier 3,1.2631457041773508
1493,Restaurant_1493,Bakery,Pune,Area_19,2012,4.0,Low,False,2022-01-22,Regular,Tier 2,1.1375906361113002
1494,Restaurant_1494,Mexican,Kolkata,Area_14,2018,3.6,Medium,False,2022-03-16,Bolt Partner,Tier 1,1.0387380304905671
1495,Restaurant_1495,Fast Food,Pune,Area_7,2013,4.6,Medium,False,2020-07-06,Toing Partner,Tier 3,1.5879991025170968
1496,Restaurant_1496,Bakery,Ahmedabad,Area_13,2016,3.2,High,True,2020-04-11,Toing Partner,Tier 3,1.7360818044995967
1497,Restaurant_1497,Healthy Food,Lucknow,Area_8,2017,4.4,High,False,2021-02-18,Bolt Partner,Tier 1,1.6211274517920184
1498,Restaurant_1498,Mughlai,Gurgaon,Area_13,2020,3.5,Medium,False,2022-02-14,Gold,Tier 1,1.365251700363068
1499,Restaurant_1499,Japanese,Gurgaon,Area_4,2010,3.4,High,False,2020-08-22,Regular,Tier 2,1.2697819240631185
1500,Restaurant_1500,Thai,Mumbai,Area_16,2010,4.4,Medium,False,2020-01-26,Gold,Tier 1,2.7050120336221295
1501,Restaurant_1501,Desserts,Gurgaon,Area_8,2014,4.5,Medium,True,2020-02-12,Toing Partner,Tier 3,1.44199709947477
1502,Restaurant_1502,Healthy Food,Pune,Area_1,2018,4.8,Medium,False,2020-03-19,Bolt Partner,Tier 1,1.3856608803498507
1503,Restaurant_1503,Continental,Lucknow,Area_17,2012,4.7,Low,False,2021-07-22,Regular,Tier 2,1.0130729910061504
1504,Restaurant_1504,Mexican,Noida,Area_18,2011,3.2,Low,False,2021-08-23,Toing Partner,Tier 3,1.2320801757406088
1505,Restaurant_1505,South Indian,Kolkata,Area_9,2016,4.8,High,False,2022-02-12,Bolt Partner,Tier 1,1.270201669123494
1506,Restaurant_1506,American,Mumbai,Area_9,2014,4.5,High,False,2022-07-26,Toing Partner,Tier 3,1.2897298232525611
1507,Restaurant_1507,Mughlai,Delhi,Area_17,2020,4.6,High,False,2022-01-17,Toing Partner,Tier 3,1.5433502298431743
1508,Restaurant_1508,Mexican,Hyderabad,Area_20,2013,4.3,Low,True,2020-03-09,Regular,Tier 2,1.464272529400095
1509,Restaurant_1509,Continental,Ahmedabad,Area_9,2014,3.3,Low,False,2020-03-27,Bolt Partner,Tier 1,1.5969980994186725
1510,Restaurant_1510,Japanese,Hyderabad,Area_16,2012,4.4,Medium,False,2020-07-22,Regular,Tier 2,2.0623303151368972
1511,Restaurant_1511,Desserts,Jaipur,Area_7,2010,3.2,High,False,2020-10-04,Regular,Tier 2,2.3123982761443624
1512,Restaurant_1512,Italian,Pune,Area_15,2018,4.3,Low,False,2021-02-05,Bolt Partner,Tier 1,1.8835200099690557
1513,Restaurant_1513,American,Delhi,Area_2,2019,3.3,High,True,2020-07-03,Toing Partner,Tier 3,4.741717266009962
1514,Restaurant_1514,Thai,Ahmedabad,Area_19,2021,4.1,Low,False,2020-02-28,Regular,Tier 2,1.0092428762748271
1515,Restaurant_1515,Desserts,Pune,Area_2,2023,4.6,High,False,2020-09-04,Toing Partner,Tier 3,1.1150953928256455
1516,Restaurant_1516,Thai,Delhi,Area_5,2020,3.7,Medium,False,2020-09-03,Gold,Tier 1,1.0038030224734646
1517,Restaurant_1517,South Indian,Hyderabad,Area_10,2020,3.9,Low,False,2020-11-24,Gold,Tier 1,1.68424343538777
1518,Restaurant_1518,Healthy Food,Pune,Area_8,2012,4.2,Medium,True,2021-05-05,Gold,Tier 1,3.131590445445405
1519,Restaurant_1519,South Indian,Ahmedabad,Area_1,2023,3.6,Medium,False,2021-03-19,Regular,Tier 2,1.1497156743823673
1520,Restaurant_1520,North Indian,Ahmedabad,Area_10,2023,5.0,Medium,True,2020-10-13,Bolt Partner,Tier 1,3.7020420881312184
1521,Restaurant_1521,Continental,Jaipur,Area_20,2022,3.3,Medium,True,2020-10-18,Toing Partner,Tier 3,1.0315679754492364
1522,Restaurant_1522,Mughlai,Chennai,Area_10,2022,3.7,High,True,2021-11-16,Bolt Partner,Tier 1,3.905416600624549
1523,Restaurant_1523,American,Gurgaon,Area_6,2016,4.5,Medium,False,2020-10-04,Gold,Tier 1,1.241898478277787
1524,Restaurant_1524,Chinese,Bangalore,Area_2,2010,4.2,Low,True,2021-10-05,Toing Partner,Tier 3,1.054925586899616
1525,Restaurant_1525,American,Pune,Area_15,2014,4.5,High,False,2021-02-28,Gold,Tier 1,1.3946469132432675
1526,Restaurant_1526,Japanese,Mumbai,Area_10,2014,3.9,High,False,2021-08-09,Gold,Tier 1,1.1599527616100074
1527,Restaurant_1527,Street Food,Lucknow,Area_7,2018,4.3,Low,False,2022-04-25,Regular,Tier 2,1.1825196945973036
1528,Restaurant_1528,Healthy Food,Bangalore,Area_11,2019,3.8,Low,True,2021-04-12,Bolt Partner,Tier 1,1.2015013425403327
1529,Restaurant_1529,Bakery,Chennai,Area_13,2019,3.2,High,False,2022-05-05,Gold,Tier 1,2.2531776527476945
1530,Restaurant_1530,Japanese,Chennai,Area_7,2010,3.5,Medium,False,2020-05-04,Toing Partner,Tier 3,1.4730772337547888
1531,Restaurant_1531,Continental,Lucknow,Area_17,2021,3.7,High,False,2021-10-05,Bolt Partner,Tier 1,1.2050009410259674
1532,Restaurant_1532,Mexican,Chennai,Area_6,2018,3.7,Low,False,2021-12-30,Bolt Partner,Tier 1,1.6019672103289775
1533,Restaurant_1533,American,Bangalore,Area_19,2011,3.3,Low,True,2020-10-21,Toing Partner,Tier 3,1.8769645338939094
1534,Restaurant_1534,Continental,Hyderabad,Area_12,2015,3.7,Medium,False,2020-02-21,Toing Partner,Tier 3,1.1725206945329396
1535,Restaurant_1535,Bakery,Kolkata,Area_6,2013,3.9,Medium,True,2020-04-22,Gold,Tier 1,1.3058225738328333
1536,Restaurant_1536,Street Food,Lucknow,Area_14,2017,4.2,High,False,2021-10-04,Regular,Tier 2,1.0671477976749393
1537,Restaurant_1537,Bakery,Bangalore,Area_5,2023,4.1,Low,False,2020-04-22,Bolt Partner,Tier 1,1.1050900046902867
1538,Restaurant_1538,Fast Food,Bangalore,Area_7,2014,3.0,Low,False,2022-02-21,Gold,Tier 1,1.7708627307045512
1539,Restaurant_1539,Healthy Food,Lucknow,Area_3,2012,3.6,Medium,False,2020-06-30,Regular,Tier 2,1.1052850668424916
1540,Restaurant_1540,South Indian,Hyderabad,Area_6,2010,3.6,Low,False,2022-01-26,Regular,Tier 2,1.451202103497516
1541,Restaurant_1541,Healthy Food,Delhi,Area_6,2019,3.8,High,False,2020-11-18,Gold,Tier 1,1.8539073627106792
1542,Restaurant_1542,Continental,Delhi,Area_16,2018,3.6,Medium,False,2020-11-23,Gold,Tier 1,1.058142954263865
1543,Restaurant_1543,North Indian,Hyderabad,Area_2,2021,4.8,High,False,2021-10-13,Bolt Partner,Tier 1,1.520241853406451
1544,Restaurant_1544,Healthy Food,Mumbai,Area_18,2014,3.8,Medium,False,2022-06-21,Toing Partner,Tier 3,1.1597859706639404
1545,Restaurant_1545,Mexican,Noida,Area_13,2018,4.4,Medium,False,2022-04-06,Bolt Partner,Tier 1,5.193622787311874
1546,Restaurant_1546,Bakery,Jaipur,Area_11,2015,4.3,High,False,2022-07-27,Gold,Tier 1,1.3915026211426254
1547,Restaurant_1547,Chinese,Mumbai,Area_5,2016,3.1,High,True,2020-01-10,Bolt Partner,Tier 1,2.2703394521773546
1548,Restaurant_1548,Street Food,Noida,Area_7,2023,3.0,Low,False,2020-02-17,Toing Partner,Tier 3,1.4910873590775033
1549,Restaurant_1549,Mexican,Bangalore,Area_19,2021,4.3,Low,False,2021-07-09,Bolt Partner,Tier 1,1.0224395880931934
1550,Restaurant_1550,Healthy Food,Kolkata,Area_1,2013,3.4,Low,False,2022-06-27,Toing Partner,Tier 3,1.6510360365212853
1551,Restaurant_1551,American,Gurgaon,Area_11,2021,4.9,Medium,False,2022-09-06,Bolt Partner,Tier 1,4.5362480971216534
1552,Restaurant_1552,Continental,Hyderabad,Area_13,2014,3.1,High,False,2020-09-10,Bolt Partner,Tier 1,1.5843341293234332
1553,Restaurant_1553,Italian,Chennai,Area_15,2018,3.2,Medium,True,2020-02-13,Bolt Partner,Tier 1,2.3517297173818217
1554,Restaurant_1554,Desserts,Mumbai,Area_1,2013,3.2,High,False,2022-09-18,Regular,Tier 2,2.9387175099616765
1555,Restaurant_1555,Japanese,Gurgaon,Area_11,2012,4.6,High,True,2020-09-30,Bolt Partner,Tier 1,1.1381874408647288
1556,Restaurant_1556,South Indian,Mumbai,Area_19,2023,4.6,Medium,False,2020-08-17,Regular,Tier 2,1.1265468252973732
1557,Restaurant_1557,South Indian,Kolkata,Area_4,2021,4.5,Low,False,2021-12-23,Gold,Tier 1,1.603299241867125
1558,Restaurant_1558,Healthy Food,Gurgaon,Area_3,2020,4.8,High,False,2022-07-25,Gold,Tier 1,1.303025301931033
1559,Restaurant_1559,Mexican,Delhi,Area_1,2012,3.4,Medium,False,2020-12-31,Regular,Tier 2,2.4989171326138653
1560,Restaurant_1560,Mexican,Ahmedabad,Area_18,2015,3.2,Low,False,2022-07-15,Gold,Tier 1,3.162643336612005
1561,Restaurant_1561,Chinese,Jaipur,Area_9,2015,4.9,Low,True,2022-08-16,Toing Partner,Tier 3,1.2436246732803182
1562,Restaurant_1562,Mughlai,Ahmedabad,Area_4,2015,4.1,Medium,True,2020-12-08,Toing Partner,Tier 3,1.144724283192962
1563,Restaurant_1563,Japanese,Hyderabad,Area_12,2022,3.4,High,False,2020-03-29,Bolt Partner,Tier 1,2.1345581033329983
1564,Restaurant_1564,Desserts,Chennai,Area_3,2015,5.0,Medium,False,2020-01-20,Gold,Tier 1,1.1742833673069752
1565,Restaurant_1565,Healthy Food,Noida,Area_15,2014,4.4,High,False,2022-02-25,Toing Partner,Tier 3,2.3743280301029013
1566,Restaurant_1566,Italian,Delhi,Area_17,2013,3.7,High,False,2020-08-06,Regular,Tier 2,1.3173164177756334
1567,Restaurant_1567,Chinese,Bangalore,Area_1,2019,3.6,High,True,2020-01-06,Regular,Tier 2,1.734350083540738
1568,Restaurant_1568,Healthy Food,Gurgaon,Area_8,2015,4.8,Medium,False,2021-05-22,Gold,Tier 1,1.0514876896199823
1569,Restaurant_1569,Mexican,Jaipur,Area_9,2010,3.5,High,True,2021-08-17,Gold,Tier 1,1.6305151935352156
