Menu_ID,Restaurant_ID,Item_Name,Category,Cuisine,Veg_NonVeg,Calories,Cost_Price,Selling_Price
10063,980,Item_10063,Main Course,American,Veg,579,279.45,704.97
10064,980,Item_10064,Snacks,American,Veg,246,401.67,1107.71
10065,980,Item_10065,Main Course,American,Veg,424,432.75,1123.85
10066,980,Item_10066,Beverage,American,Veg,102,414.87,785.9
10067,980,Item_10067,Snacks,American,Veg,498,367.3,959.84
10068,980,Item_10068,Appetizer,American,Veg,620,142.85,307.44
10069,980,Item_10069,Snacks,American,Veg,865,151.2,280.95
10070,981,Item_10070,Beverage,Desserts,Non-Veg,241,157.23,372.18
10071,981,Item_10071,Appetizer,Desserts,Veg,126,63.91,118.91
10072,981,Item_10072,Appetizer,Desserts,Non-Veg,540,368.45,554.8
10073,981,Item_10073,Main Course,Desserts,Veg,304,251.55,460.06
10074,981,Item_10074,Beverage,Desserts,Veg,439,151.7,398.95
10075,982,Item_10075,Main Course,Thai,Non-Veg,363,229.55,364.68
10076,982,Item_10076,Beverage,Thai,Veg,813,285.1,574.93
10077,982,Item_10077,Appetizer,Thai,Veg,830,56.51,101.63
10078,982,Item_10078,Appetizer,Thai,Veg,598,480.83,987.39
10079,982,Item_10079,Dessert,Thai,Non-Veg,572,108.57,287.29
10080,982,Item_10080,Beverage,Thai,Non-Veg,462,134.24,259.58
10081,982,Item_10081,Beverage,Thai,Veg,252,416.58,637.96
10082,982,Item_10082,Main Course,Thai,Veg,340,83.46,137.17
10083,982,Item_10083,Beverage,Thai,Veg,138,79.71,230.8
10084,982,Item_10084,Beverage,Thai,Non-Veg,865,316.17,843.95
10085,982,Item_10085,Appetizer,Thai,Non-Veg,695,150.61,367.73
10086,982,Item_10086,Main Course,Thai,Non-Veg,343,367.0,731.62
10087,982,Item_10087,Beverage,Thai,Veg,730,140.49,340.03
10088,983,Item_10088,Appetizer,Mughlai,Veg,995,243.78,382.71
10089,983,Item_10089,Appetizer,Mughlai,Non-Veg,682,300.1,765.44
10090,983,Item_10090,Main Course,Mughlai,Non-Veg,986,269.95,596.18
10091,983,Item_10091,Beverage,Mughlai,Non-Veg,711,254.81,617.48
10092,983,Item_10092,Beverage,Mughlai,Veg,844,492.89,1441.81
10093,983,Item_10093,Main Course,Mughlai,Veg,621,276.49,490.75
10094,984,Item_10094,Dessert,Mexican,Veg,678,277.02,639.39
10095,984,Item_10095,Appetizer,Mexican,Veg,874,416.58,1205.78
10096,984,Item_10096,Dessert,Mexican,Veg,261,258.65,640.7
10097,984,Item_10097,Appetizer,Mexican,Non-Veg,380,244.45,661.76
10098,984,Item_10098,Beverage,Mexican,Veg,778,89.2,181.1
10099,984,Item_10099,Dessert,Mexican,Non-Veg,277,228.57,561.24
10100,985,Item_10100,Beverage,Mughlai,Non-Veg,175,87.15,187.11
10101,985,Item_10101,Main Course,Mughlai,Veg,896,334.5,759.65
10102,985,Item_10102,Dessert,Mughlai,Veg,437,483.16,857.79
10103,985,Item_10103,Snacks,Mughlai,Non-Veg,944,134.05,289.19
10104,985,Item_10104,Main Course,Mughlai,Veg,886,126.01,293.2
10105,985,Item_10105,Dessert,Mughlai,Non-Veg,260,349.99,1025.72
10106,985,Item_10106,Main Course,Mughlai,Veg,502,324.96,942.01
10107,985,Item_10107,Appetizer,Mughlai,Veg,915,429.07,687.21
10108,985,Item_10108,Appetizer,Mughlai,Veg,230,430.49,696.97
10109,985,Item_10109,Main Course,Mughlai,Non-Veg,101,491.02,868.36
10110,985,Item_10110,Appetizer,Mughlai,Non-Veg,923,443.88,940.25
10111,985,Item_10111,Beverage,Mughlai,Non-Veg,166,258.8,605.51
10112,986,Item_10112,Main Course,Thai,Veg,273,171.8,357.44
10113,986,Item_10113,Main Course,Thai,Veg,379,413.2,1049.18
10114,986,Item_10114,Main Course,Thai,Non-Veg,973,101.45,173.34
10115,986,Item_10115,Beverage,Thai,Veg,119,235.54,371.38
10116,986,Item_10116,Dessert,Thai,Veg,693,300.72,467.11
10117,986,Item_10117,Beverage,Thai,Non-Veg,524,330.94,626.3
10118,987,Item_10118,Dessert,Street Food,Non-Veg,845,216.29,368.24
10119,987,Item_10119,Dessert,Street Food,Veg,644,480.85,1070.15
10120,987,Item_10120,Dessert,Street Food,Non-Veg,678,409.13,1022.27
10121,987,Item_10121,Appetizer,Street Food,Veg,376,168.69,321.79
10122,987,Item_10122,Beverage,Street Food,Veg,777,91.26,263.63
10123,988,Item_10123,Beverage,American,Non-Veg,735,363.64,1089.05
10124,988,Item_10124,Beverage,American,Non-Veg,760,127.68,295.09
10125,988,Item_10125,Beverage,American,Non-Veg,407,388.62,1133.22
10126,988,Item_10126,Beverage,American,Non-Veg,637,75.98,125.87
10127,988,Item_10127,Appetizer,American,Veg,518,361.36,814.25
10128,989,Item_10128,Dessert,Chinese,Veg,447,338.06,625.26
10129,989,Item_10129,Beverage,Chinese,Non-Veg,999,463.58,1341.57
10130,989,Item_10130,Appetizer,Chinese,Veg,973,165.94,344.81
10131,989,Item_10131,Dessert,Chinese,Veg,987,149.56,362.68
10132,989,Item_10132,Appetizer,Chinese,Non-Veg,153,397.71,989.12
10133,989,Item_10133,Dessert,Chinese,Non-Veg,665,97.63,207.22
10134,989,Item_10134,Snacks,Chinese,Veg,126,450.7,945.91
10135,989,Item_10135,Snacks,Chinese,Non-Veg,310,347.97,1011.76
10136,989,Item_10136,Appetizer,Chinese,Non-Veg,192,230.75,548.47
10137,989,Item_10137,Main Course,Chinese,Non-Veg,847,392.84,887.14
10138,989,Item_10138,Dessert,Chinese,Veg,321,59.88,137.99
10139,989,Item_10139,Main Course,Chinese,Non-Veg,320,194.2,330.88
10140,989,Item_10140,Dessert,Chinese,Non-Veg,311,253.79,739.9
10141,990,Item_10141,Beverage,Bakery,Non-Veg,126,111.95,310.67
10142,990,Item_10142,Dessert,Bakery,Veg,382,418.83,1053.94
10143,990,Item_10143,Snacks,Bakery,Non-Veg,633,473.34,1213.05
10144,990,Item_10144,Main Course,Bakery,Non-Veg,366,341.22,603.44
10145,990,Item_10145,Main Course,Bakery,Veg,899,322.55,706.34
10146,990,Item_10146,Snacks,Bakery,Veg,456,263.13,404.43
10147,990,Item_10147,Dessert,Bakery,Non-Veg,755,334.99,971.72
10148,990,Item_10148,Dessert,Bakery,Non-Veg,828,373.55,820.73
10149,990,Item_10149,Appetizer,Bakery,Veg,263,396.23,794.49
10150,990,Item_10150,Snacks,Bakery,Non-Veg,781,262.54,765.29
10151,990,Item_10151,Beverage,Bakery,Veg,720,222.3,339.31
10152,991,Item_10152,Main Course,Healthy Food,Non-Veg,133,131.09,379.32
10153,991,Item_10153,Beverage,Healthy Food,Non-Veg,828,194.01,317.12
10154,991,Item_10154,Beverage,Healthy Food,Veg,187,228.67,454.1
10155,991,Item_10155,Appetizer,Healthy Food,Non-Veg,353,449.96,1063.89
10156,991,Item_10156,Beverage,Healthy Food,Non-Veg,634,459.16,1095.86
10157,991,Item_10157,Dessert,Healthy Food,Non-Veg,467,315.12,611.59
10158,991,Item_10158,Beverage,Healthy Food,Veg,825,132.36,334.88
10159,991,Item_10159,Appetizer,Healthy Food,Veg,170,83.23,134.54
10160,991,Item_10160,Beverage,Healthy Food,Non-Veg,160,84.07,150.96
10161,991,Item_10161,Snacks,Healthy Food,Non-Veg,179,201.74,500.72
10162,991,Item_10162,Snacks,Healthy Food,Veg,452,51.86,91.55
10163,991,Item_10163,Appetizer,Healthy Food,Veg,209,362.47,633.44
10164,992,Item_10164,Beverage,Italian,Veg,494,341.62,664.98
10165,992,Item_10165,Appetizer,Italian,Non-Veg,634,286.07,839.51
10166,992,Item_10166,Snacks,Italian,Veg,353,277.95,523.89
10167,992,Item_10167,Dessert,Italian,Veg,704,404.98,1137.14
10168,992,Item_10168,Snacks,Italian,Non-Veg,632,193.0,574.79
10169,992,Item_10169,Dessert,Italian,Non-Veg,343,291.51,765.24
10170,992,Item_10170,Appetizer,Italian,Veg,735,138.4,364.71
10171,992,Item_10171,Main Course,Italian,Non-Veg,963,127.8,229.73
10172,992,Item_10172,Dessert,Italian,Veg,890,324.24,767.62
10173,992,Item_10173,Appetizer,Italian,Veg,440,499.26,1111.58
10174,992,Item_10174,Appetizer,Italian,Non-Veg,707,64.32,133.05
10175,993,Item_10175,Dessert,Thai,Veg,384,422.71,978.46
10176,993,Item_10176,Dessert,Thai,Non-Veg,913,312.48,734.02
10177,993,Item_10177,Main Course,Thai,Veg,724,67.34,152.89
10178,993,Item_10178,Appetizer,Thai,Non-Veg,686,117.17,240.96
10179,993,Item_10179,Dessert,Thai,Veg,599,99.63,258.36
10180,993,Item_10180,Appetizer,Thai,Non-Veg,643,142.1,275.02
10181,993,Item_10181,Appetizer,Thai,Veg,968,122.47,350.83
10182,993,Item_10182,Snacks,Thai,Veg,427,490.87,962.13
10183,993,Item_10183,Dessert,Thai,Non-Veg,968,437.8,1256.87
10184,993,Item_10184,Appetizer,Thai,Non-Veg,933,365.01,842.52
10185,993,Item_10185,Snacks,Thai,Veg,375,305.9,466.68
10186,993,Item_10186,Beverage,Thai,Veg,404,363.44,741.05
10187,993,Item_10187,Snacks,Thai,Non-Veg,152,87.17,222.45
10188,993,Item_10188,Dessert,Thai,Veg,623,271.31,699.04
10189,994,Item_10189,Dessert,Desserts,Veg,751,492.99,1055.16
10190,994,Item_10190,Beverage,Desserts,Non-Veg,447,298.22,616.63
10191,994,Item_10191,Appetizer,Desserts,Non-Veg,877,153.57,421.84
10192,994,Item_10192,Appetizer,Desserts,Non-Veg,311,398.1,1064.08
10193,994,Item_10193,Main Course,Desserts,Veg,850,305.41,738.82
10194,994,Item_10194,Main Course,Desserts,Veg,172,299.72,486.54
10195,994,Item_10195,Appetizer,Desserts,Veg,514,68.72,152.65
10196,994,Item_10196,Main Course,Desserts,Veg,314,389.73,1084.97
10197,994,Item_10197,Snacks,Desserts,Veg,487,175.34,368.67
10198,994,Item_10198,Dessert,Desserts,Non-Veg,377,447.66,928.87
10199,994,Item_10199,Snacks,Desserts,Non-Veg,770,271.06,407.3
10200,994,Item_10200,Dessert,Desserts,Non-Veg,700,113.77,321.58
10201,994,Item_10201,Appetizer,Desserts,Non-Veg,621,344.47,1032.21
10202,994,Item_10202,Dessert,Desserts,Veg,845,367.92,634.61
10203,995,Item_10203,Snacks,Continental,Veg,181,336.04,599.88
10204,995,Item_10204,Dessert,Continental,Non-Veg,503,446.26,755.97
10205,995,Item_10205,Dessert,Continental,Non-Veg,328,481.13,824.19
10206,995,Item_10206,Snacks,Continental,Non-Veg,688,158.57,303.15
10207,995,Item_10207,Dessert,Continental,Non-Veg,506,431.61,1112.62
10208,996,Item_10208,Snacks,American,Non-Veg,922,388.22,1140.5
10209,996,Item_10209,Beverage,American,Non-Veg,759,82.78,201.97
10210,996,Item_10210,Dessert,American,Non-Veg,608,399.22,904.46
10211,996,Item_10211,Dessert,American,Veg,444,353.39,1027.99
10212,996,Item_10212,Beverage,American,Non-Veg,296,219.77,490.77
10213,996,Item_10213,Beverage,American,Veg,227,156.41,326.95
10214,996,Item_10214,Snacks,American,Veg,517,65.61,174.31
10215,996,Item_10215,Main Course,American,Veg,250,246.03,630.66
10216,996,Item_10216,Appetizer,American,Veg,102,451.95,921.44
10217,996,Item_10217,Main Course,American,Veg,126,175.66,293.31
10218,996,Item_10218,Snacks,American,Non-Veg,916,266.05,467.1
10219,996,Item_10219,Appetizer,American,Non-Veg,782,77.2,125.1
10220,996,Item_10220,Snacks,American,Veg,627,324.29,706.52
10221,996,Item_10221,Snacks,American,Non-Veg,260,145.0,308.09
10222,997,Item_10222,Beverage,Street Food,Non-Veg,898,261.85,453.73
10223,997,Item_10223,Beverage,Street Food,Veg,536,482.44,1348.12
10224,997,Item_10224,Main Course,Street Food,Non-Veg,736,339.76,626.57
10225,997,Item_10225,Dessert,Street Food,Veg,772,261.08,539.6
10226,997,Item_10226,Dessert,Street Food,Veg,219,204.51,478.36
10227,997,Item_10227,Appetizer,Street Food,Non-Veg,719,219.58,536.9
10228,997,Item_10228,Dessert,Street Food,Non-Veg,312,289.56,545.89
10229,998,Item_10229,Appetizer,Thai,Veg,863,133.27,341.4
10230,998,Item_10230,Beverage,Thai,Veg,404,148.9,366.62
10231,998,Item_10231,Beverage,Thai,Veg,448,479.37,1006.4
10232,998,Item_10232,Dessert,Thai,Veg,356,410.94,742.61
10233,998,Item_10233,Appetizer,Thai,Non-Veg,573,140.25,408.63
10234,998,Item_10234,Main Course,Thai,Veg,709,317.47,683.46
10235,999,Item_10235,Appetizer,South Indian,Veg,782,406.67,1177.7
10236,999,Item_10236,Snacks,South Indian,Veg,169,356.39,936.0
10237,999,Item_10237,Main Course,South Indian,Veg,834,302.33,650.34
10238,999,Item_10238,Snacks,South Indian,Veg,297,124.13,280.49
10239,999,Item_10239,Dessert,South Indian,Non-Veg,749,309.14,538.45
10240,999,Item_10240,Main Course,South Indian,Veg,382,64.77,166.39
10241,999,Item_10241,Snacks,South Indian,Veg,298,341.07,940.31
10242,999,Item_10242,Dessert,South Indian,Veg,128,217.47,575.7
10243,999,Item_10243,Main Course,South Indian,Veg,453,389.43,762.08
10244,999,Item_10244,Beverage,South Indian,Non-Veg,819,178.89,485.22
10245,999,Item_10245,Beverage,South Indian,Non-Veg,986,264.44,698.41
10246,999,Item_10246,Dessert,South Indian,Non-Veg,974,218.69,436.04
10247,1000,Item_10247,Main Course,Italian,Veg,426,413.74,683.24
10248,1000,Item_10248,Dessert,Italian,Non-Veg,125,283.25,649.03
10249,1000,Item_10249,Main Course,Italian,Non-Veg,606,415.55,980.26
10250,1000,Item_10250,Appetizer,Italian,Veg,748,176.97,413.79
10251,1000,Item_10251,Appetizer,Italian,Veg,504,231.9,626.23
10252,1000,Item_10252,Snacks,Italian,Veg,623,365.83,640.85
10253,1000,Item_10253,Appetizer,Italian,Non-Veg,468,216.81,556.87
10254,1000,Item_10254,Snacks,Italian,Non-Veg,573,391.25,1006.81
10255,1000,Item_10255,Snacks,Italian,Veg,229,255.54,570.4
10256,1000,Item_10256,Dessert,Italian,Non-Veg,279,148.34,421.19
10257,1000,Item_10257,Appetizer,Italian,Non-Veg,944,456.52,1245.46
10258,1000,Item_10258,Main Course,Italian,Non-Veg,433,244.27,390.68
10259,1001,Item_10259,Appetizer,Street Food,Veg,686,419.61,1243.92
10260,1001,Item_10260,Appetizer,Street Food,Veg,158,156.98,422.33
10261,1001,Item_10261,Main Course,Street Food,Non-Veg,154,260.5,507.54
10262,1001,Item_10262,Main Course,Street Food,Non-Veg,795,185.26,316.38
10263,1001,Item_10263,Beverage,Street Food,Non-Veg,954,309.03,488.86
10264,1001,Item_10264,Snacks,Street Food,Veg,590,242.26,424.46
10265,1001,Item_10265,Appetizer,Street Food,Non-Veg,573,61.97,144.58
10266,1001,Item_10266,Beverage,Street Food,Veg,765,292.42,831.35
10267,1001,Item_10267,Appetizer,Street Food,Veg,343,498.42,1201.63
10268,1001,Item_10268,Main Course,Street Food,Veg,991,459.58,1144.96
10269,1001,Item_10269,Beverage,Street Food,Non-Veg,702,281.09,434.95
10270,1001,Item_10270,Main Course,Street Food,Veg,969,190.62,506.1
10271,1002,Item_10271,Beverage,North Indian,Veg,548,305.43,808.34
10272,1002,Item_10272,Appetizer,North Indian,Veg,443,173.35,406.67
10273,1002,Item_10273,Beverage,North Indian,Veg,134,231.38,669.59
10274,1002,Item_10274,Dessert,North Indian,Veg,264,444.87,1309.82
10275,1002,Item_10275,Appetizer,North Indian,Non-Veg,587,184.78,504.14
10276,1002,Item_10276,Snacks,North Indian,Veg,484,326.84,617.26
10277,1002,Item_10277,Main Course,North Indian,Non-Veg,119,397.48,1035.22
10278,1002,Item_10278,Beverage,North Indian,Veg,572,385.59,1145.75
10279,1002,Item_10279,Dessert,North Indian,Non-Veg,235,481.1,1348.31
10280,1002,Item_10280,Beverage,North Indian,Veg,200,312.68,928.3
10281,1003,Item_10281,Beverage,Chinese,Veg,188,456.11,728.3
10282,1003,Item_10282,Appetizer,Chinese,Non-Veg,902,57.47,166.07
10283,1003,Item_10283,Dessert,Chinese,Veg,159,138.77,379.53
10284,1003,Item_10284,Snacks,Chinese,Veg,191,136.73,273.45
10285,1003,Item_10285,Beverage,Chinese,Veg,947,277.94,656.82
10286,1003,Item_10286,Appetizer,Chinese,Veg,802,407.11,798.25
10287,1004,Item_10287,Main Course,Mexican,Veg,742,174.23,464.48
10288,1004,Item_10288,Dessert,Mexican,Non-Veg,375,466.53,1033.32
10289,1004,Item_10289,Dessert,Mexican,Non-Veg,753,291.5,639.38
10290,1004,Item_10290,Beverage,Mexican,Veg,238,178.28,513.86
10291,1004,Item_10291,Appetizer,Mexican,Veg,677,373.44,1084.64
10292,1004,Item_10292,Snacks,Mexican,Non-Veg,703,414.25,859.08
10293,1004,Item_10293,Snacks,Mexican,Veg,418,313.76,782.22
10294,1004,Item_10294,Main Course,Mexican,Non-Veg,198,289.41,460.55
10295,1004,Item_10295,Appetizer,Mexican,Veg,554,492.62,1232.39
10296,1004,Item_10296,Snacks,Mexican,Veg,351,193.73,344.71
10297,1005,Item_10297,Main Course,Thai,Non-Veg,685,66.93,110.57
10298,1005,Item_10298,Beverage,Thai,Veg,498,428.0,969.86
10299,1005,Item_10299,Appetizer,Thai,Veg,585,355.12,627.09
10300,1005,Item_10300,Beverage,Thai,Veg,563,144.72,307.18
10301,1005,Item_10301,Appetizer,Thai,Veg,890,431.83,884.46
10302,1005,Item_10302,Beverage,Thai,Veg,860,87.51,150.95
10303,1005,Item_10303,Snacks,Thai,Veg,156,210.97,326.52
10304,1005,Item_10304,Dessert,Thai,Veg,249,220.84,425.57
10305,1005,Item_10305,Appetizer,Thai,Veg,194,136.29,343.03
10306,1005,Item_10306,Snacks,Thai,Non-Veg,961,161.56,247.55
10307,1005,Item_10307,Snacks,Thai,Non-Veg,193,421.64,1218.69
10308,1005,Item_10308,Snacks,Thai,Veg,922,240.91,523.66
10309,1005,Item_10309,Beverage,Thai,Veg,613,154.22,319.63
10310,1006,Item_10310,Appetizer,Chinese,Non-Veg,597,321.69,701.9
10311,1006,Item_10311,Dessert,Chinese,Veg,852,485.85,1351.13
10312,1006,Item_10312,Beverage,Chinese,Veg,749,290.73,710.18
10313,1006,Item_10313,Main Course,Chinese,Non-Veg,374,493.11,1078.54
10314,1006,Item_10314,Main Course,Chinese,Veg,952,477.61,753.04
10315,1006,Item_10315,Snacks,Chinese,Non-Veg,837,447.26,782.2
10316,1006,Item_10316,Appetizer,Chinese,Non-Veg,482,391.31,1096.05
10317,1006,Item_10317,Main Course,Chinese,Veg,514,186.69,544.68
10318,1006,Item_10318,Snacks,Chinese,Non-Veg,558,89.59,226.47
10319,1006,Item_10319,Main Course,Chinese,Veg,204,455.87,1022.73
10320,1006,Item_10320,Beverage,Chinese,Veg,840,107.61,199.45
10321,1006,Item_10321,Snacks,Chinese,Non-Veg,189,336.44,516.6
10322,1006,Item_10322,Dessert,Chinese,Non-Veg,171,335.09,839.1
10323,1006,Item_10323,Beverage,Chinese,Non-Veg,968,257.57,523.74
10324,1007,Item_10324,Snacks,Thai,Veg,266,460.15,740.23
10325,1007,Item_10325,Snacks,Thai,Veg,215,184.97,522.5
10326,1007,Item_10326,Main Course,Thai,Non-Veg,872,426.02,1077.48
10327,1007,Item_10327,Appetizer,Thai,Non-Veg,490,372.3,1072.5
10328,1007,Item_10328,Main Course,Thai,Veg,254,452.25,715.49
10329,1008,Item_10329,Dessert,Mexican,Non-Veg,908,121.6,334.69
10330,1008,Item_10330,Appetizer,Mexican,Non-Veg,119,277.66,791.12
10331,1008,Item_10331,Beverage,Mexican,Veg,819,90.96,243.02
10332,1008,Item_10332,Main Course,Mexican,Veg,130,139.13,223.01
10333,1008,Item_10333,Appetizer,Mexican,Veg,964,103.34,201.81
10334,1008,Item_10334,Snacks,Mexican,Veg,729,395.81,629.8
10335,1008,Item_10335,Snacks,Mexican,Non-Veg,258,67.26,107.77
10336,1008,Item_10336,Dessert,Mexican,Non-Veg,225,88.6,142.0
10337,1008,Item_10337,Main Course,Mexican,Veg,456,337.97,861.91
10338,1008,Item_10338,Snacks,Mexican,Veg,405,336.84,594.9
10339,1009,Item_10339,Appetizer,Continental,Veg,430,168.32,325.27
10340,1009,Item_10340,Main Course,Continental,Veg,441,192.89,303.27
10341,1009,Item_10341,Dessert,Continental,Non-Veg,727,51.13,130.97
10342,1009,Item_10342,Snacks,Continental,Non-Veg,369,118.7,244.13
10343,1009,Item_10343,Dessert,Continental,Veg,125,423.3,1159.75
10344,1009,Item_10344,Appetizer,Continental,Veg,930,450.07,701.87
10345,1009,Item_10345,Appetizer,Continental,Veg,598,212.74,469.05
10346,1009,Item_10346,Snacks,Continental,Veg,631,260.23,771.97
10347,1009,Item_10347,Beverage,Continental,Non-Veg,480,273.12,525.38
10348,1009,Item_10348,Dessert,Continental,Non-Veg,614,62.32,172.06
10349,1009,Item_10349,Appetizer,Continental,Veg,924,324.24,959.22
10350,1009,Item_10350,Main Course,Continental,Non-Veg,878,247.55,567.29
10351,1009,Item_10351,Beverage,Continental,Veg,568,468.81,763.28
10352,1009,Item_10352,Beverage,Continental,Veg,257,154.57,433.52
10353,1010,Item_10353,Dessert,Thai,Non-Veg,833,136.69,317.75
10354,1010,Item_10354,Main Course,Thai,Veg,585,334.92,900.0
10355,1010,Item_10355,Dessert,Thai,Veg,558,136.93,250.61
10356,1010,Item_10356,Appetizer,Thai,Veg,264,492.39,1084.59
10357,1010,Item_10357,Beverage,Thai,Veg,379,87.23,206.23
10358,1011,Item_10358,Beverage,Bakery,Veg,711,168.11,379.38
10359,1011,Item_10359,Snacks,Bakery,Veg,640,162.37,382.95
10360,1011,Item_10360,Snacks,Bakery,Non-Veg,829,411.58,972.41
10361,1011,Item_10361,Snacks,Bakery,Non-Veg,144,470.74,1056.61
10362,1011,Item_10362,Beverage,Bakery,Veg,535,73.0,160.76
10363,1012,Item_10363,Snacks,Street Food,Veg,522,188.25,550.87
10364,1012,Item_10364,Appetizer,Street Food,Non-Veg,684,424.08,1205.78
10365,1012,Item_10365,Snacks,Street Food,Non-Veg,803,64.91,132.85
10366,1012,Item_10366,Snacks,Street Food,Veg,276,390.89,796.42
10367,1012,Item_10367,Snacks,Street Food,Non-Veg,729,358.51,762.49
10368,1012,Item_10368,Snacks,Street Food,Veg,872,303.53,617.21
10369,1013,Item_10369,Snacks,Fast Food,Veg,998,115.57,339.82
10370,1013,Item_10370,Main Course,Fast Food,Veg,713,125.58,220.11
10371,1013,Item_10371,Main Course,Fast Food,Veg,129,242.71,573.52
10372,1013,Item_10372,Beverage,Fast Food,Non-Veg,823,437.14,1222.72
10373,1013,Item_10373,Main Course,Fast Food,Non-Veg,399,421.76,871.28
10374,1013,Item_10374,Appetizer,Fast Food,Non-Veg,600,117.52,247.42
10375,1013,Item_10375,Appetizer,Fast Food,Veg,621,313.64,638.46
10376,1013,Item_10376,Beverage,Fast Food,Non-Veg,464,364.89,967.75
10377,1013,Item_10377,Snacks,Fast Food,Veg,570,346.1,686.38
10378,1013,Item_10378,Beverage,Fast Food,Non-Veg,254,389.47,893.01
10379,1013,Item_10379,Main Course,Fast Food,Veg,191,260.36,430.36
10380,1013,Item_10380,Appetizer,Fast Food,Non-Veg,989,447.3,879.44
10381,1014,Item_10381,Main Course,Italian,Non-Veg,306,265.03,588.0
10382,1014,Item_10382,Appetizer,Italian,Non-Veg,498,465.43,1248.95
10383,1014,Item_10383,Appetizer,Italian,Non-Veg,915,377.27,1071.25
10384,1014,Item_10384,Appetizer,Italian,Non-Veg,888,349.64,830.06
10385,1014,Item_10385,Beverage,Italian,Non-Veg,110,139.97,338.33
10386,1015,Item_10386,Dessert,Mexican,Veg,455,357.64,552.76
10387,1015,Item_10387,Dessert,Mexican,Veg,942,192.05,313.74
10388,1015,Item_10388,Beverage,Mexican,Veg,594,363.88,590.17
10389,1015,Item_10389,Dessert,Mexican,Veg,742,206.77,470.37
10390,1015,Item_10390,Beverage,Mexican,Veg,840,152.55,239.24
10391,1015,Item_10391,Dessert,Mexican,Non-Veg,340,229.77,376.68
10392,1015,Item_10392,Snacks,Mexican,Veg,938,474.93,994.21
10393,1015,Item_10393,Appetizer,Mexican,Non-Veg,437,256.12,744.33
10394,1015,Item_10394,Main Course,Mexican,Veg,383,427.61,982.14
10395,1015,Item_10395,Snacks,Mexican,Veg,727,260.7,485.93
10396,1015,Item_10396,Dessert,Mexican,Veg,763,291.74,732.3
10397,1016,Item_10397,Beverage,Bakery,Non-Veg,479,348.36,902.05
10398,1016,Item_10398,Dessert,Bakery,Non-Veg,264,363.09,1063.55
10399,1016,Item_10399,Main Course,Bakery,Non-Veg,150,238.25,574.12
10400,1016,Item_10400,Beverage,Bakery,Veg,580,198.25,539.97
10401,1016,Item_10401,Snacks,Bakery,Non-Veg,900,361.97,681.3
10402,1016,Item_10402,Snacks,Bakery,Veg,701,224.65,571.93
10403,1016,Item_10403,Snacks,Bakery,Non-Veg,599,258.45,664.95
10404,1016,Item_10404,Beverage,Bakery,Veg,810,230.57,548.77
10405,1016,Item_10405,Beverage,Bakery,Veg,746,128.77,323.63
10406,1016,Item_10406,Snacks,Bakery,Non-Veg,499,420.49,681.62
