Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Arrival_Time_Restaurant,Delivered_Time,Delay_Minutes,Distance_Travelled,Weather_Condition,Traffic_Level
13556,14461,635,08:30:18,08:44:18,09:00:18,9,3.57,Sunny,Low
13557,14463,494,19:49:03,20:03:03,20:36:03,14,7.18,Windy,Low
13558,14464,377,10:12:23,10:24:23,10:21:23,8,2.04,Rainy,High
13559,14465,41,11:18:53,11:27:53,12:01:53,19,3.72,Cloudy,Medium
13560,14466,496,13:36:16,13:40:16,14:28:16,20,9.26,Rainy,Jam
13561,14467,708,12:41:52,12:51:52,13:24:52,20,9.84,Cloudy,Medium
13562,14468,748,15:08:29,15:13:29,15:49:29,14,8.25,Cloudy,High
13563,14469,226,14:04:29,14:02:29,14:44:29,18,3.51,Windy,Medium
13564,14470,719,14:56:51,15:14:51,15:19:51,18,5.27,Windy,Low
13565,14471,565,13:12:14,13:30:14,13:19:14,3,9.42,Cloudy,Medium
13566,14472,398,13:55:02,13:59:02,13:54:02,-5,6.86,Sunny,Medium
13567,14474,669,09:40:08,09:38:08,09:44:08,9,8.22,Windy,High
13568,14475,199,00:16:39,00:23:39,00:39:39,-3,1.02,Rainy,Low
13569,14476,575,16:16:38,16:19:38,16:56:38,5,6.24,Sunny,Jam
13570,14477,129,07:14:25,07:14:25,07:37:25,5,4.96,Sunny,High
13571,14478,568,07:45:18,07:46:18,08:05:18,4,9.99,Rainy,Medium
13572,14479,315,18:07:18,18:11:18,18:37:18,-2,6.73,Windy,High
13573,14480,3,12:57:51,13:06:51,13:33:51,17,5.44,Rainy,Jam
13574,14481,65,09:28:41,09:35:41,10:20:41,18,9.99,Cloudy,Low
13575,14482,749,06:31:06,06:42:06,06:36:06,0,4.28,Cloudy,Jam
13576,14483,69,15:24:20,15:40:20,15:26:20,0,9.78,Sunny,Jam
13577,14484,118,18:26:33,18:26:33,18:20:33,-1,8.11,Cloudy,Medium
13578,14485,69,21:05:29,21:11:29,21:45:29,8,5.48,Sunny,Medium
13579,14486,190,23:46:10,23:49:10,00:25:10,13,3.92,Sunny,High
13580,14487,133,10:21:15,10:29:15,10:57:15,2,2.89,Rainy,High
13581,14488,261,21:14:22,21:13:22,21:27:22,18,4.31,Windy,Jam
13582,14489,20,19:45:43,19:47:43,20:09:43,-3,6.22,Cloudy,Medium
13583,14490,65,13:37:04,13:45:04,14:18:04,11,8.3,Windy,Medium
13584,14491,34,09:46:32,09:49:32,09:55:32,11,5.28,Cloudy,High
13585,14492,68,11:42:23,11:59:23,12:27:23,6,9.43,Rainy,Low
13586,14493,666,17:11:08,17:19:08,17:56:08,12,9.97,Rainy,Medium
13587,14494,73,08:34:02,08:38:02,09:06:02,-3,8.1,Sunny,Medium
13588,14495,491,19:04:32,19:04:32,19:27:32,-2,8.25,Rainy,Medium
13589,14496,215,22:29:25,22:28:25,23:10:25,15,7.18,Cloudy,Low
13590,14497,421,18:10:17,18:17:17,18:23:17,9,1.96,Windy,High
13591,14498,141,21:06:11,21:12:11,21:42:11,0,6.75,Rainy,High
13592,14499,31,08:48:07,08:59:07,09:31:07,17,8.1,Cloudy,Jam
13593,14500,585,19:14:01,19:22:01,19:16:01,1,4.5,Rainy,Jam
13594,14501,708,21:00:50,21:03:50,21:09:50,6,2.71,Windy,High
13595,14502,81,23:23:09,23:27:09,00:14:09,17,9.89,Cloudy,Medium
13596,14504,395,03:26:22,03:39:22,04:15:22,19,6.52,Sunny,Jam
13597,14505,585,01:52:23,01:54:23,02:20:23,4,9.97,Windy,Jam
13598,14506,100,18:00:28,18:14:28,18:40:28,18,7.96,Windy,Jam
13599,14507,718,23:05:45,23:07:45,23:37:45,10,2.38,Cloudy,Low
13600,14508,636,02:51:08,03:04:08,03:23:08,5,1.29,Rainy,Medium
13601,14509,402,19:17:47,19:25:47,19:20:47,2,9.5,Windy,Jam
13602,14510,370,17:56:20,18:03:20,18:32:20,4,1.15,Sunny,Jam
13603,14511,292,12:26:21,12:34:21,12:43:21,0,5.53,Sunny,Jam
13604,14512,178,18:20:10,18:37:10,19:06:10,10,8.47,Sunny,Jam
13605,14513,645,18:47:33,18:51:33,19:14:33,-4,1.6,Cloudy,Jam
13606,14514,178,00:02:34,00:20:34,00:38:34,-1,1.22,Cloudy,Low
13607,14515,72,23:17:18,23:24:18,00:07:18,17,8.6,Cloudy,Low
13608,14516,464,14:38:43,14:46:43,15:02:43,-2,7.4,Sunny,Low
13609,14518,670,15:09:41,15:09:41,15:03:41,-4,5.97,Windy,High
13610,14519,658,18:47:00,18:56:00,19:30:00,18,1.96,Cloudy,Jam
13611,14520,223,09:09:39,09:14:39,09:52:39,10,1.1,Sunny,High
13612,14521,210,12:32:22,12:40:22,12:53:22,17,6.2,Windy,Low
13613,14522,23,22:04:57,22:08:57,22:00:57,-4,9.75,Sunny,Jam
13614,14523,202,10:09:25,10:11:25,10:42:25,-3,5.09,Rainy,High
13615,14524,437,19:25:19,19:38:19,19:59:19,-4,7.32,Cloudy,High
13616,14525,270,19:54:12,20:05:12,19:51:12,-5,6.81,Windy,High
13617,14526,80,18:08:19,18:09:19,18:37:19,-3,9.33,Sunny,Low
13618,14527,546,19:00:11,19:11:11,19:19:11,15,5.71,Cloudy,Medium
13619,14528,420,21:52:14,21:50:14,21:51:14,2,6.46,Cloudy,Jam
13620,14529,476,11:28:10,11:30:10,11:52:10,5,5.43,Cloudy,Jam
13621,14530,649,12:26:22,12:34:22,12:38:22,-5,6.58,Cloudy,Medium
13622,14531,10,18:56:44,18:57:44,19:25:44,2,2.57,Sunny,High
13623,14532,621,08:02:10,08:02:10,08:29:10,10,4.09,Sunny,Medium
13624,14533,276,12:15:08,12:24:08,12:57:08,16,5.26,Sunny,Low
13625,14534,16,08:16:55,08:30:55,08:57:55,15,3.55,Cloudy,High
13626,14535,540,19:47:13,19:52:13,20:17:13,2,9.63,Rainy,Jam
13627,14536,479,01:17:03,01:31:03,02:13:03,20,5.77,Sunny,Low
13628,14537,482,22:26:53,22:38:53,23:01:53,-1,7.96,Sunny,Medium
13629,14538,672,17:04:56,17:15:56,17:03:56,3,2.85,Cloudy,Jam
13630,14539,560,18:42:49,18:46:49,19:19:49,18,4.17,Cloudy,Medium
13631,14540,688,13:15:45,13:28:45,13:48:45,0,4.63,Windy,High
13632,14541,481,21:14:36,21:15:36,21:28:36,19,3.33,Cloudy,High
13633,14543,627,12:05:25,12:19:25,12:29:25,20,8.62,Cloudy,High
13634,14544,266,13:14:09,13:30:09,13:35:09,16,5.18,Sunny,High
13635,14545,73,11:14:23,11:16:23,11:56:23,18,1.5,Windy,Medium
13636,14546,175,12:45:27,12:42:27,13:09:27,6,6.37,Cloudy,Jam
13637,14547,402,06:31:32,06:40:32,07:09:32,7,9.84,Sunny,Medium
13638,14548,545,12:42:01,12:47:01,13:21:01,2,9.78,Rainy,Medium
13639,14549,620,19:26:47,19:32:47,19:37:47,6,8.24,Cloudy,High
13640,14550,580,07:55:09,08:01:09,08:19:09,-4,7.78,Rainy,Jam
13641,14551,280,00:42:25,00:45:25,00:53:25,11,5.3,Rainy,Low
13642,14552,637,17:41:14,17:48:14,18:20:14,20,7.8,Windy,Medium
13643,14553,54,13:18:25,13:30:25,13:59:25,15,2.89,Rainy,Jam
13644,14554,400,19:20:37,19:29:37,19:57:37,11,9.33,Cloudy,Jam
13645,14555,421,16:02:17,16:10:17,16:19:17,17,1.88,Cloudy,High
13646,14556,192,14:08:30,14:17:30,14:35:30,-4,3.48,Cloudy,Jam
13647,14557,656,21:01:38,21:04:38,21:38:38,14,7.32,Windy,Low
13648,14558,459,23:01:53,23:08:53,23:02:53,-4,8.4,Windy,Jam
13649,14559,316,17:18:52,17:28:52,17:48:52,11,4.84,Sunny,High
13650,14560,491,13:14:02,13:21:02,13:25:02,11,6.94,Rainy,High
13651,14561,183,02:36:28,02:50:28,03:14:28,4,1.09,Windy,High
13652,14562,594,13:15:40,13:25:40,13:42:40,6,4.11,Windy,Medium
13653,14563,646,21:39:13,21:37:13,21:58:13,2,7.18,Windy,Low
13654,14564,732,11:30:09,11:37:09,11:56:09,-1,6.87,Rainy,Jam
13655,14565,217,00:10:46,00:22:46,00:37:46,5,2.51,Rainy,Low
13656,14566,631,00:36:50,00:36:50,01:13:50,16,4.85,Cloudy,Low
13657,14567,481,18:52:10,19:05:10,19:30:10,4,7.01,Sunny,High
13658,14568,303,19:05:30,19:16:30,19:43:30,8,7.57,Sunny,High
13659,14569,750,14:05:25,14:13:25,14:52:25,19,8.6,Windy,Low
13660,14571,746,22:38:30,22:35:30,23:17:30,12,8.67,Windy,Medium
13661,14572,192,14:19:09,14:31:09,14:58:09,8,5.86,Cloudy,Jam
13662,14573,311,18:37:52,18:40:52,18:52:52,19,7.8,Cloudy,Medium
13663,14574,163,18:05:47,18:02:47,18:38:47,13,2.41,Cloudy,Jam
13664,14575,342,14:06:41,14:15:41,14:44:41,-1,1.25,Sunny,Medium
13665,14576,656,12:12:35,12:13:35,12:55:35,20,2.28,Rainy,High
13666,14577,599,12:49:44,12:48:44,13:06:44,0,8.97,Sunny,Jam
13667,14578,519,09:51:19,09:57:19,10:26:19,6,3.23,Windy,Medium
13668,14580,315,09:18:01,09:24:01,09:53:01,6,8.12,Sunny,Low
13669,14581,660,09:41:30,09:43:30,10:23:30,18,4.93,Cloudy,Jam
13670,14583,481,21:25:28,21:33:28,21:46:28,-2,5.47,Windy,Medium
13671,14584,45,14:06:02,14:19:02,14:35:02,0,7.02,Rainy,High
13672,14585,660,12:38:16,12:44:16,13:24:16,20,6.49,Cloudy,Jam
13673,14586,495,16:49:38,16:46:38,16:44:38,-1,1.01,Windy,Medium
13674,14587,278,11:08:01,11:16:01,11:46:01,10,8.83,Cloudy,Medium
13675,14588,366,18:11:23,18:25:23,18:48:23,7,1.28,Cloudy,High
13676,14589,420,18:37:13,18:46:13,18:54:13,19,8.33,Windy,Medium
13677,14590,668,08:00:00,08:09:00,08:33:00,7,9.08,Sunny,Jam
13678,14591,135,12:20:11,12:28:11,13:07:11,11,5.43,Rainy,Low
13679,14592,420,13:02:15,13:06:15,13:48:15,12,8.27,Cloudy,Medium
13680,14593,630,08:52:03,09:01:03,09:23:03,10,9.93,Windy,High
13681,14594,609,22:00:38,22:10:38,22:04:38,6,7.91,Rainy,Medium
13682,14595,529,15:43:39,15:48:39,16:22:39,14,5.15,Rainy,High
13683,14596,723,10:31:21,10:45:21,11:23:21,14,2.76,Cloudy,Medium
13684,14597,408,08:43:40,08:45:40,09:29:40,18,8.27,Sunny,Medium
13685,14598,391,17:29:32,17:31:32,17:50:32,-4,8.22,Cloudy,Medium
13686,14599,170,11:23:26,11:36:26,11:23:26,2,1.98,Sunny,Jam
13687,14600,728,07:28:17,07:33:17,07:49:17,18,9.8,Cloudy,Low
13688,14601,737,13:24:20,13:30:20,13:28:20,1,4.3,Windy,High
13689,14602,565,20:42:21,20:48:21,21:15:21,3,9.4,Cloudy,Medium
13690,14603,29,11:46:59,11:56:59,12:03:59,12,8.95,Sunny,Medium
13691,14604,414,16:48:54,17:06:54,16:56:54,5,5.68,Sunny,Jam
13692,14605,621,17:45:27,17:51:27,18:12:27,9,9.41,Sunny,Medium
13693,14606,671,20:38:17,20:37:17,20:55:17,-4,5.17,Cloudy,Low
13694,14607,557,11:59:30,12:04:30,12:35:30,4,8.12,Windy,Medium
13695,14608,409,16:02:51,16:09:51,16:25:51,-4,8.97,Sunny,Jam
13696,14609,611,12:30:07,12:46:07,13:11:07,2,2.62,Cloudy,Low
13697,14610,496,18:22:38,18:36:38,18:21:38,-5,3.53,Rainy,Jam
13698,14611,667,10:28:47,10:30:47,11:16:47,19,2.8,Cloudy,Low
13699,14612,585,07:09:44,07:13:44,07:56:44,15,2.08,Cloudy,High
13700,14613,663,13:26:39,13:33:39,14:12:39,18,2.72,Sunny,High
13701,14614,578,19:25:09,19:39:09,19:26:09,-3,6.17,Rainy,High
13702,14615,587,12:27:52,12:33:52,13:10:52,10,1.85,Cloudy,Low
13703,14616,188,16:51:20,17:08:20,17:34:20,15,3.91,Sunny,Medium
13704,14617,480,17:43:39,17:39:39,18:10:39,0,9.84,Cloudy,Jam
13705,14618,532,18:44:40,18:59:40,18:57:40,13,6.34,Sunny,High
13706,14619,47,12:33:33,12:48:33,13:01:33,0,5.45,Sunny,Medium
13707,14620,614,19:12:25,19:10:25,19:34:25,-1,6.92,Cloudy,Medium
13708,14621,153,10:24:21,10:37:21,11:04:21,18,7.15,Windy,Jam
13709,14623,301,01:41:20,01:49:20,02:09:20,10,3.74,Sunny,Low
13710,14624,292,18:39:56,18:42:56,19:29:56,16,8.87,Sunny,High
13711,14625,300,10:56:29,10:58:29,11:01:29,8,8.56,Windy,Medium
13712,14626,186,11:35:12,11:42:12,12:08:12,6,8.25,Windy,Jam
13713,14627,572,14:49:42,14:50:42,14:43:42,-3,8.47,Windy,Low
13714,14628,316,16:04:31,16:01:31,16:17:31,16,5.68,Windy,Low
13715,14629,222,13:32:43,13:41:43,14:18:43,16,1.6,Rainy,Jam
13716,14630,460,21:32:36,21:38:36,22:02:36,-4,9.96,Cloudy,Jam
13717,14631,603,10:51:38,10:50:38,11:24:38,10,3.32,Cloudy,High
13718,14632,174,10:19:19,10:28:19,10:33:19,15,5.74,Windy,Low
13719,14633,379,21:20:10,21:26:10,21:46:10,6,6.41,Rainy,Jam
13720,14634,259,11:51:03,11:56:03,12:17:03,-1,8.47,Rainy,High
13721,14635,7,16:28:12,16:40:12,16:35:12,9,8.06,Windy,High
13722,14637,484,00:22:36,00:30:36,00:59:36,8,6.77,Rainy,Medium
13723,14638,187,18:30:53,18:41:53,19:14:53,9,5.65,Cloudy,Jam
13724,14639,697,16:30:11,16:46:11,17:17:11,17,1.6,Rainy,Low
13725,14640,211,19:57:42,20:00:42,20:33:42,15,9.53,Rainy,Low
13726,14641,619,13:02:56,13:03:56,13:50:56,18,6.85,Rainy,Medium
13727,14642,641,11:54:01,12:01:01,12:14:01,17,6.84,Windy,Low
13728,14643,220,08:03:25,08:19:25,08:44:25,9,4.2,Sunny,Jam
13729,14644,467,00:49:59,00:58:59,01:33:59,10,3.21,Rainy,Jam
13730,14645,583,16:08:56,16:12:56,16:34:56,-5,8.52,Rainy,Jam
13731,14646,738,11:02:37,11:12:37,11:34:37,6,8.48,Sunny,Jam
13732,14647,302,15:09:40,15:14:40,15:43:40,2,3.29,Windy,Low
13733,14648,302,17:26:08,17:24:08,18:07:08,18,8.47,Rainy,High
13734,14649,461,13:32:29,13:32:29,13:43:29,16,8.83,Rainy,Medium
13735,14650,453,18:21:41,18:33:41,18:42:41,-4,7.32,Sunny,Jam
13736,14651,683,12:44:31,12:53:31,13:17:31,3,2.81,Rainy,Jam
13737,14652,227,09:13:57,09:16:57,09:59:57,14,8.17,Cloudy,Jam
13738,14653,561,10:22:28,10:31:28,10:23:28,2,7.79,Sunny,Low
13739,14654,74,12:33:13,12:33:13,13:11:13,8,9.1,Windy,High
13740,14655,39,07:31:22,07:40:22,07:55:22,1,5.47,Sunny,High
13741,14656,112,13:54:55,14:10:55,14:47:55,17,3.5,Sunny,Jam
13742,14657,73,21:02:13,21:06:13,21:13:13,16,3.78,Rainy,Jam
13743,14658,356,12:07:59,12:13:59,12:29:59,18,5.02,Windy,High
13744,14659,184,14:08:15,14:18:15,14:49:15,17,6.49,Windy,Jam
13745,14660,117,06:06:43,06:17:43,06:37:43,4,9.35,Rainy,Medium
13746,14661,250,13:47:06,14:02:06,14:03:06,12,2.34,Rainy,Low
13747,14662,83,19:56:21,20:01:21,20:32:21,4,4.43,Rainy,Jam
13748,14663,657,12:35:44,12:52:44,12:59:44,19,2.31,Windy,Jam
13749,14664,104,09:42:42,09:57:42,10:17:42,-2,3.37,Rainy,Jam
13750,14665,213,11:11:09,11:15:09,11:41:09,12,4.31,Rainy,High
13751,14666,183,14:32:47,14:40:47,15:05:47,-5,7.77,Windy,Medium
13752,14667,59,22:57:51,23:10:51,23:24:51,-5,2.58,Windy,Jam
13753,14668,311,06:32:44,06:36:44,07:10:44,13,8.36,Windy,High
13754,14669,581,18:17:04,18:29:04,18:11:04,-5,4.27,Cloudy,Jam
13755,14670,363,22:02:18,22:04:18,22:41:18,19,3.88,Windy,Low
13756,14671,616,02:15:21,02:20:21,02:58:21,18,7.61,Windy,Medium
13757,14672,586,12:38:24,12:49:24,13:11:24,-4,8.75,Sunny,High
13758,14673,193,09:49:47,09:53:47,10:13:47,-3,4.66,Sunny,Jam
13759,14674,85,18:28:29,18:27:29,18:37:29,10,1.57,Rainy,Medium
13760,14675,611,07:35:44,07:52:44,08:12:44,10,8.59,Windy,Jam
13761,14676,358,21:06:28,21:16:28,21:44:28,19,2.42,Windy,Low
13762,14677,616,23:05:04,23:05:04,23:19:04,18,3.63,Sunny,Medium
13763,14678,719,13:49:03,13:53:03,13:55:03,4,9.72,Rainy,Low
13764,14679,355,06:18:38,06:30:38,06:33:38,12,3.81,Sunny,Jam
13765,14680,459,20:14:28,20:25:28,20:47:28,2,5.88,Windy,Jam
13766,14681,388,01:03:22,01:08:22,01:54:22,15,4.83,Cloudy,High
13767,14682,202,12:08:00,12:24:00,12:56:00,10,6.52,Cloudy,Medium
13768,14683,733,12:28:30,12:41:30,12:43:30,16,3.34,Cloudy,High
13769,14684,568,19:16:02,19:21:02,19:16:02,0,8.99,Windy,Jam
13770,14686,11,08:34:10,08:37:10,08:39:10,6,7.35,Windy,Jam
13771,14687,161,20:10:53,20:13:53,20:33:53,-5,4.25,Sunny,High
13772,14688,374,20:16:38,20:26:38,20:36:38,0,5.63,Windy,Jam
13773,14689,557,11:51:35,12:05:35,12:22:35,-2,9.51,Windy,High
13774,14690,476,19:11:18,19:24:18,19:48:18,14,9.39,Cloudy,Medium
13775,14691,272,17:42:01,17:55:01,18:00:01,17,8.54,Windy,Medium
13776,14692,427,19:49:15,19:48:15,20:24:15,15,5.33,Cloudy,Jam
13777,14693,234,08:37:59,08:44:59,09:13:59,1,3.43,Windy,Medium
13778,14694,531,17:49:12,18:03:12,18:33:12,8,2.0,Windy,Low
13779,14695,69,15:01:16,15:10:16,15:44:16,18,9.78,Rainy,Low
13780,14696,520,00:08:56,00:04:56,00:18:56,15,7.05,Cloudy,Low
13781,14697,32,13:43:47,13:45:47,14:18:47,13,4.85,Windy,Medium
13782,14698,228,10:48:45,10:53:45,11:17:45,4,4.16,Cloudy,Medium
13783,14699,479,22:17:06,22:30:06,22:39:06,17,8.44,Rainy,Jam
13784,14700,412,12:35:41,12:44:41,13:08:41,6,9.95,Rainy,Medium
13785,14701,144,20:59:29,21:03:29,21:54:29,17,9.17,Windy,Low
13786,14702,319,16:11:09,16:24:09,16:42:09,8,8.3,Rainy,High
13787,14703,597,21:35:18,21:44:18,21:56:18,-5,3.9,Sunny,Low
13788,14704,74,03:18:51,03:32:51,03:55:51,4,1.18,Cloudy,High
13789,14705,336,00:43:51,00:51:51,00:46:51,6,2.84,Cloudy,Medium
13790,14706,715,12:41:08,12:45:08,13:11:08,10,3.08,Rainy,Jam
13791,14707,658,16:25:00,16:34:00,16:21:00,-2,4.93,Cloudy,Medium
13792,14708,592,00:02:02,00:18:02,00:31:02,-1,6.59,Rainy,Medium
13793,14709,665,19:35:36,19:47:36,20:08:36,3,1.84,Rainy,Medium
13794,14710,135,09:15:26,09:25:26,09:53:26,4,1.68,Cloudy,High
13795,14711,183,09:38:20,09:48:20,10:09:20,6,8.07,Rainy,Jam
13796,14712,509,20:39:51,20:51:51,20:58:51,17,2.49,Cloudy,Jam
13797,14713,349,13:15:02,13:35:02,13:37:02,17,7.98,Windy,Jam
13798,14714,316,14:13:35,14:29:35,14:38:35,-3,2.54,Rainy,High
13799,14715,440,04:34:08,04:44:08,04:58:08,-1,4.1,Rainy,Jam
13800,14716,343,08:06:40,08:11:40,08:51:40,10,1.47,Windy,Jam
13801,14718,650,08:23:19,08:28:19,08:35:19,-5,6.17,Rainy,Medium
13802,14719,319,22:26:03,22:42:03,22:57:03,4,6.36,Windy,Medium
13803,14720,445,13:30:21,13:45:21,14:12:21,10,7.97,Cloudy,Jam
13804,14722,150,16:51:00,17:00:00,17:22:00,7,5.75,Windy,Low
13805,14723,467,07:24:28,07:31:28,08:01:28,7,1.69,Sunny,Medium
13806,14724,680,11:49:56,12:04:56,11:52:56,3,6.78,Windy,High
13807,14725,328,10:48:08,10:59:08,11:14:08,-1,1.26,Rainy,Medium
13808,14726,680,20:17:28,20:16:28,20:39:28,0,7.27,Sunny,Medium
13809,14727,559,18:28:03,18:27:03,18:42:03,-5,4.07,Sunny,Medium
13810,14728,483,07:25:46,07:37:46,07:31:46,5,7.42,Sunny,High
13811,14729,126,18:42:01,18:47:01,19:13:01,-4,4.94,Cloudy,High
13812,14730,386,00:11:47,00:14:47,00:15:47,1,5.54,Sunny,Low
13813,14731,733,14:24:46,14:37:46,14:51:46,-3,5.39,Sunny,Jam
13814,14732,740,19:48:18,19:56:18,20:34:18,17,3.39,Windy,Medium
13815,14733,601,17:53:31,17:54:31,17:47:31,-1,1.76,Sunny,Jam
13816,14734,624,08:20:13,08:15:13,09:04:13,15,6.79,Windy,Medium
13817,14735,90,20:17:57,20:30:57,20:47:57,-2,6.13,Cloudy,Low
13818,14736,244,22:05:15,22:08:15,22:35:15,-2,9.79,Windy,Low
13819,14737,559,14:07:01,14:15:01,14:34:01,8,1.19,Windy,Low
13820,14738,305,13:56:08,13:57:08,14:34:08,16,7.7,Windy,Jam
13821,14739,452,18:38:19,18:42:19,19:00:19,18,3.24,Windy,Jam
13822,14740,113,11:46:06,11:52:06,12:21:06,4,7.1,Cloudy,Medium
13823,14741,401,14:06:15,14:14:15,14:46:15,15,9.86,Rainy,Medium
13824,14742,548,14:35:26,14:33:26,15:20:26,18,9.39,Rainy,Low
13825,14743,309,14:59:30,15:02:30,15:40:30,16,4.22,Sunny,High
13826,14744,218,15:06:35,15:03:35,15:31:35,-4,3.81,Cloudy,Low
13827,14745,340,07:35:58,07:49:58,07:54:58,15,4.33,Sunny,Low
13828,14746,484,09:59:15,10:06:15,10:39:15,5,1.99,Windy,Medium
13829,14747,703,19:03:55,19:11:55,19:07:55,7,1.57,Cloudy,Jam
13830,14748,724,12:02:35,12:20:35,12:35:35,-2,4.1,Windy,Low
13831,14750,204,13:56:51,13:57:51,14:26:51,4,7.95,Rainy,Jam
13832,14751,212,18:56:59,19:12:59,19:42:59,8,8.33,Sunny,High
13833,14752,491,12:20:38,12:31:38,12:33:38,10,5.22,Sunny,High
13834,14753,456,05:33:48,05:35:48,05:56:48,-2,2.06,Sunny,High
13835,14754,216,12:20:36,12:19:36,12:53:36,12,6.29,Sunny,Medium
13836,14755,678,20:04:54,20:10:54,20:28:54,4,9.88,Sunny,High
13837,14756,366,18:55:32,18:58:32,19:22:32,1,3.34,Cloudy,High
13838,14757,64,15:47:16,15:46:16,16:27:16,16,8.37,Windy,High
13839,14759,524,17:22:26,17:25:26,18:07:26,18,7.63,Windy,High
13840,14760,469,23:49:20,23:45:20,00:02:20,18,5.77,Sunny,Medium
13841,14761,499,19:26:39,19:29:39,19:54:39,-5,9.11,Cloudy,Low
13842,14762,525,12:48:53,12:46:53,13:16:53,5,3.79,Sunny,High
13843,14763,526,22:07:27,22:15:27,22:00:27,-5,2.12,Windy,Medium
13844,14764,749,10:55:22,11:03:22,11:19:22,-3,8.82,Rainy,High
13845,14765,311,12:18:55,12:32:55,12:56:55,12,4.29,Sunny,Low
13846,14766,146,14:16:20,14:30:20,14:37:20,-5,5.11,Rainy,Low
13847,14767,111,12:37:21,12:39:21,13:02:21,3,4.49,Sunny,High
13848,14768,667,18:54:04,19:05:04,19:45:04,20,9.14,Windy,Jam
13849,14769,456,15:13:57,15:08:57,15:44:57,12,6.12,Rainy,Medium
13850,14770,341,17:58:37,18:08:37,17:57:37,1,6.08,Sunny,High
13851,14771,673,09:31:37,09:43:37,09:32:37,4,1.25,Windy,High
13852,14772,191,18:11:58,18:19:58,18:41:58,7,4.77,Sunny,Medium
13853,14773,302,02:00:01,02:02:01,02:42:01,18,5.65,Cloudy,Medium
13854,14774,479,18:57:57,19:04:57,19:12:57,16,6.92,Windy,Jam
13855,14775,507,12:16:04,12:17:04,13:02:04,15,6.87,Rainy,Low
13856,14776,457,08:56:19,09:06:19,09:30:19,12,2.76,Windy,High
13857,14777,494,20:12:51,20:08:51,20:56:51,18,8.26,Cloudy,Jam
13858,14778,462,23:40:42,23:46:42,23:44:42,4,4.01,Cloudy,Jam
13859,14779,612,13:55:46,14:03:46,14:01:46,3,7.4,Windy,High
13860,14780,519,18:50:01,19:05:01,19:32:01,6,1.72,Windy,Jam
13861,14781,593,05:32:59,05:36:59,06:04:59,-3,5.64,Windy,Jam
13862,14782,484,13:16:11,13:21:11,13:33:11,18,4.88,Sunny,Low
13863,14783,310,19:58:05,20:01:05,20:30:05,13,7.5,Windy,Medium
13864,14785,151,00:14:20,00:26:20,00:57:20,13,1.84,Cloudy,Low
13865,14786,157,12:54:09,13:03:09,13:25:09,8,1.6,Cloudy,Medium
13866,14787,537,10:40:42,11:00:42,11:20:42,10,8.8,Sunny,High
13867,14788,205,10:18:06,10:23:06,10:36:06,19,6.85,Windy,Medium
13868,14789,378,02:56:10,03:01:10,03:34:10,3,7.95,Sunny,High
13869,14790,596,10:18:56,10:18:56,10:44:56,9,9.91,Sunny,Jam
13870,14791,88,10:24:42,10:26:42,10:24:42,-2,7.35,Cloudy,Jam
13871,14792,227,15:03:04,15:06:04,15:18:04,-1,9.04,Sunny,Low
13872,14793,377,16:24:39,16:41:39,17:12:39,10,2.3,Cloudy,Jam
13873,14794,391,12:25:01,12:34:01,13:01:01,0,3.83,Cloudy,Medium
13874,14795,305,11:57:56,12:00:56,12:26:56,1,6.95,Cloudy,Low
13875,14796,711,19:44:29,19:51:29,20:11:29,5,4.63,Sunny,Jam
13876,14798,453,19:05:21,19:18:21,19:50:21,17,5.73,Cloudy,Jam
13877,14799,19,17:59:53,18:00:53,17:52:53,-3,5.96,Sunny,High
13878,14800,265,13:33:42,13:48:42,13:37:42,2,4.11,Cloudy,High
13879,14801,306,08:55:51,09:03:51,09:28:51,10,1.79,Rainy,Medium
13880,14802,630,17:35:42,17:38:42,18:17:42,9,5.23,Sunny,High
13881,14803,149,07:12:46,07:08:46,07:40:46,3,4.53,Rainy,High
13882,14804,214,00:49:03,00:52:03,01:28:03,8,2.52,Cloudy,Medium
13883,14805,522,14:31:33,14:39:33,15:11:33,11,7.11,Cloudy,Low
13884,14806,339,16:13:49,16:26:49,16:51:49,0,9.62,Rainy,Jam
13885,14807,377,21:05:56,21:10:56,21:25:56,-5,6.42,Rainy,High
13886,14809,36,14:38:01,14:55:01,14:58:01,-5,8.37,Cloudy,Jam
13887,14810,741,13:06:02,13:03:02,13:28:02,-3,7.25,Cloudy,Low
13888,14811,255,20:22:06,20:21:06,20:33:06,13,9.71,Rainy,Medium
13889,14812,655,12:00:05,12:06:05,12:40:05,19,9.35,Windy,Medium
13890,14813,622,03:57:24,04:01:24,04:08:24,15,9.21,Cloudy,Low
13891,14814,61,17:53:51,18:09:51,18:28:51,3,8.8,Rainy,Low
13892,14815,546,19:41:15,19:55:15,20:13:15,9,4.29,Rainy,Low
13893,14816,446,18:15:08,18:17:08,18:59:08,10,6.16,Cloudy,Medium
13894,14817,598,04:58:58,05:00:58,05:03:58,5,3.88,Rainy,Medium
13895,14818,496,13:42:59,13:54:59,13:42:59,-5,9.81,Sunny,Jam
13896,14820,624,12:49:04,13:06:04,13:37:04,20,3.32,Sunny,Low
13897,14821,169,23:46:54,23:54:54,00:17:54,13,4.73,Windy,Low
13898,14823,694,19:57:26,19:52:26,20:42:26,16,3.08,Windy,Jam
