Financial_ID,Order_ID,Restaurant_ID,Service_Type,Restaurant_Commission_Rate,Restaurant_Commission_Amount,Delivery_Fee_Customer,Platform_Fee_Customer,Packaging_Fee_Customer,Net_Revenue_Swiggy,Restaurant_Payout
26120,26120,3388,Main App,0.18,372.91,60,14.99,20,317.9,1698.82
26121,26121,3164,Toing,0.12,94.1,11,12.0,0,117.1,690.04
26122,26122,2626,Main App,0.18,502.06,42,14.99,20,479.05,2287.19
26123,26123,2200,Bolt,0.22999999999999998,117.86,100,14.99,15,247.85,394.57
26124,26124,2719,Main App,0.12,144.14,32,14.99,20,11.13,1057.01
26125,26125,3497,Main App,0.25,328.08,0,14.99,20,363.07,984.25
26126,26126,544,Bolt,0.22999999999999998,135.43,96,14.99,15,261.42,453.4
26127,26127,3065,Main App,0.18,879.35,51,14.99,20,815.34,4005.94
26128,26128,229,Bolt,0.22999999999999998,298.89,59,14.99,15,387.88,1000.64
26129,26129,2506,Main App,0.25,270.75,0,14.99,20,105.74,812.24
26130,26130,870,Toing,0.12,419.71,14,12.0,0,445.71,3077.89
26131,26131,1043,Main App,0.25,44.6,60,14.99,20,139.59,133.81
26132,26132,1639,Main App,0.18,190.73,53,14.99,20,278.72,868.89
26133,26133,2255,Toing,0.12,57.73,10,12.0,0,79.73,423.38
26134,26134,2986,Bolt,0.22999999999999998,181.12,76,14.99,15,187.11,606.34
26135,26135,1251,Bolt,0.22999999999999998,232.38,99,14.99,15,361.37,777.96
26136,26136,2984,Main App,0.12,355.1,78,14.99,20,468.09,2604.09
26137,26137,367,Main App,0.12,159.49,0,14.99,20,94.48,1169.59
26138,26138,2640,Bolt,0.22999999999999998,134.78,62,14.99,15,226.77,451.2
26139,26139,1388,Main App,0.12,552.6,44,14.99,20,631.59,4052.44
26140,26140,1553,Bolt,0.22999999999999998,370.38,99,14.99,15,499.37,1239.95
26141,26141,2461,Main App,0.18,230.85,57,14.99,20,322.84,1051.63
26142,26142,306,Bolt,0.22999999999999998,426.67,40,14.99,15,496.66,1428.41
26143,26143,1545,Bolt,0.22999999999999998,470.92,48,14.99,15,448.91,1576.58
26144,26144,2347,Main App,0.18,384.49,0,14.99,20,219.48,1751.57
26145,26145,1149,Bolt,0.22999999999999998,182.88,59,14.99,15,221.87,612.26
26146,26146,3080,Bolt,0.22999999999999998,981.52,67,14.99,15,1078.51,3285.94
26147,26147,1127,Bolt,0.22999999999999998,827.25,50,14.99,15,907.24,2769.47
26148,26148,627,Bolt,0.22999999999999998,458.06,41,14.99,15,529.05,1533.5
26149,26149,3595,Main App,0.18,33.0,23,14.99,20,90.99,150.31
26150,26150,2059,Main App,0.12,45.54,58,14.99,20,138.53,333.93
26151,26151,620,Main App,0.18,47.57,34,14.99,20,116.56,216.69
26152,26152,3847,Main App,0.12,308.94,0,14.99,20,143.93,2265.58
26153,26153,2581,Main App,0.12,238.69,40,14.99,20,113.68,1750.41
26154,26154,2891,Main App,0.18,40.85,57,14.99,20,98.8,186.08
26155,26155,2274,Bolt,0.22999999999999998,111.23,93,14.99,15,234.22,372.4
26156,26156,1828,Toing,0.12,99.0,7,12.0,0,118.0,725.99
26157,26157,609,Main App,0.12,76.71,80,14.99,20,191.7,562.56
26158,26158,3203,Main App,0.18,794.69,30,14.99,20,859.68,3620.23
26159,26159,2918,Bolt,0.22999999999999998,353.84,45,14.99,15,228.83,1184.6
26160,26160,3336,Bolt,0.22999999999999998,311.16,81,14.99,15,372.15,1041.69
26161,26161,3763,Main App,0.12,46.88,63,14.99,20,144.87,343.79
26162,26162,596,Main App,0.18,31.63,74,14.99,20,140.62,144.1
26163,26163,2452,Toing,0.12,101.92,6,12.0,0,119.92,747.39
26164,26164,43,Toing,0.12,84.67,19,12.0,0,-84.33,620.89
26165,26165,2718,Main App,0.12,431.19,25,14.99,20,291.18,3162.03
26166,26166,2436,Toing,0.12,239.62,3,12.0,0,254.62,1757.19
26167,26167,2108,Main App,0.18,98.17,0,14.99,20,-30.45,447.2
26168,26168,3650,Bolt,0.22999999999999998,213.7,92,14.99,15,135.69,715.45
26169,26169,910,Main App,0.18,952.41,78,14.99,20,1065.4,4338.78
26170,26170,2783,Bolt,0.22999999999999998,442.54,46,14.99,15,518.53,1481.56
26171,26171,798,Bolt,0.22999999999999998,906.82,75,14.99,15,1011.81,3035.87
26172,26172,1053,Main App,0.12,14.69,0,14.99,20,49.68,107.75
26173,26173,2207,Bolt,0.22999999999999998,61.18,84,14.99,15,175.17,204.83
26174,26174,1242,Bolt,0.22999999999999998,383.0,97,14.99,15,509.99,1282.2
26175,26175,2980,Toing,0.12,228.65,16,12.0,0,256.65,1676.76
26176,26176,3928,Main App,0.18,171.74,0,14.99,20,206.73,782.37
26177,26177,933,Bolt,0.22999999999999998,691.82,51,14.99,15,672.81,2316.1
26178,26178,3245,Toing,0.12,206.58,15,12.0,0,133.58,1514.96
26179,26179,2523,Bolt,0.22999999999999998,480.72,59,14.99,15,469.71,1609.36
26180,26180,489,Main App,0.12,90.61,34,14.99,20,-40.4,664.48
26181,26181,1123,Main App,0.18,165.64,0,14.99,20,200.63,754.6
26182,26182,193,Main App,0.18,161.37,49,14.99,20,245.36,735.12
26183,26183,1879,Bolt,0.22999999999999998,314.97,92,14.99,15,436.96,1054.45
26184,26184,96,Bolt,0.22999999999999998,242.19,68,14.99,15,290.18,810.83
26185,26185,1506,Main App,0.12,86.49,26,14.99,20,147.48,634.3
26186,26186,902,Main App,0.18,61.74,20,14.99,20,116.73,281.25
26187,26187,2225,Main App,0.25,185.43,0,14.99,20,20.42,556.27
26188,26188,2585,Bolt,0.22999999999999998,101.65,89,14.99,15,220.64,340.32
26189,26189,65,Main App,0.18,772.65,78,14.99,20,885.64,3519.85
26190,26190,876,Main App,0.18,274.39,49,14.99,20,358.38,1250.01
26191,26191,3522,Bolt,0.22999999999999998,490.9,82,14.99,15,602.89,1643.45
26192,26192,1820,Main App,0.18,1093.26,24,14.99,20,1152.25,4980.38
26193,26193,1467,Main App,0.12,453.69,0,14.99,20,488.68,3327.07
26194,26194,1818,Main App,0.18,520.63,32,14.99,20,587.62,2371.74
26195,26195,1785,Bolt,0.22999999999999998,310.61,65,14.99,15,405.6,1039.88
26196,26196,179,Main App,0.25,308.51,35,14.99,20,378.5,925.53
26197,26197,2860,Main App,0.25,483.39,0,14.99,20,518.38,1450.18
26198,26198,3878,Main App,0.18,345.26,0,14.99,20,380.25,1572.83
26199,26199,1210,Main App,0.12,281.36,43,14.99,20,259.35,2063.28
26200,26200,3570,Main App,0.18,157.79,36,14.99,20,228.78,718.83
26201,26201,3081,Toing,0.12,73.69,6,12.0,0,91.69,540.39
26202,26202,1210,Toing,0.12,17.66,10,12.0,0,39.66,129.51
26203,26203,499,Main App,0.25,329.64,56,14.99,20,420.63,988.94
26204,26204,3080,Bolt,0.22999999999999998,506.2,45,14.99,15,381.19,1694.66
26205,26205,360,Main App,0.25,266.29,46,14.99,20,347.28,798.85
26206,26206,2739,Main App,0.18,295.26,80,14.99,20,410.25,1345.09
26207,26207,3396,Main App,0.18,301.47,64,14.99,20,400.46,1373.35
26208,26208,3936,Main App,0.12,440.78,35,14.99,20,510.77,3232.4
26209,26209,476,Main App,0.18,490.68,24,14.99,20,549.67,2235.3
26210,26210,2254,Main App,0.12,476.87,20,14.99,20,331.86,3497.01
26211,26211,472,Bolt,0.22999999999999998,342.79,64,14.99,15,336.78,1147.59
26212,26212,1570,Main App,0.25,490.54,24,14.99,20,399.53,1471.63
26213,26213,696,Main App,0.12,320.05,28,14.99,20,383.04,2347.07
26214,26214,2072,Main App,0.25,623.5,0,14.99,20,458.49,1870.51
26215,26215,809,Main App,0.18,87.25,73,14.99,20,195.24,397.49
26216,26216,3097,Bolt,0.22999999999999998,132.57,100,14.99,15,262.56,443.82
26217,26217,3473,Main App,0.25,369.7,0,14.99,20,404.69,1109.11
26218,26218,1420,Toing,0.12,154.07,4,12.0,0,170.07,1129.83
26219,26219,438,Main App,0.12,489.05,34,14.99,20,558.04,3586.35
26220,26220,702,Main App,0.18,186.19,59,14.99,20,280.18,848.18
26221,26221,1585,Main App,0.12,225.1,20,14.99,20,180.09,1650.75
26222,26222,2454,Main App,0.25,483.54,67,14.99,20,585.53,1450.62
26223,26223,2671,Main App,0.12,220.37,75,14.99,20,330.36,1616.04
26224,26224,271,Main App,0.18,147.81,36,14.99,20,95.62,673.36
26225,26225,2965,Main App,0.12,49.32,0,14.99,20,84.31,361.65
26226,26226,141,Bolt,0.22999999999999998,169.6,92,14.99,15,241.59,567.81
26227,26227,3051,Main App,0.25,291.77,74,14.99,20,400.76,875.31
26228,26228,2221,Main App,0.25,106.99,37,14.99,20,50.59,320.97
26229,26229,1728,Bolt,0.22999999999999998,124.19,71,14.99,15,225.18,415.78
26230,26230,485,Main App,0.18,232.61,70,14.99,20,337.6,1059.69
26231,26231,779,Main App,0.18,456.26,75,14.99,20,566.25,2078.52
26232,26232,2210,Main App,0.18,355.36,0,14.99,20,290.35,1618.85
26233,26233,151,Bolt,0.22999999999999998,50.74,81,14.99,15,161.73,169.85
26234,26234,3408,Main App,0.12,226.21,34,14.99,20,295.2,1658.86
26235,26235,2409,Bolt,0.22999999999999998,211.19,42,14.99,15,233.18,707.02
26236,26236,2021,Bolt,0.22999999999999998,182.92,87,14.99,15,299.91,612.38
26237,26237,758,Main App,0.25,381.14,74,14.99,20,490.13,1143.42
26238,26238,19,Main App,0.12,172.56,23,14.99,20,230.55,1265.42
26239,26239,2339,Bolt,0.22999999999999998,525.49,85,14.99,15,640.48,1759.24
26240,26240,1428,Main App,0.18,216.26,0,14.99,20,151.25,985.21
26241,26241,476,Bolt,0.22999999999999998,411.52,69,14.99,15,460.51,1377.7
26242,26242,379,Main App,0.18,580.2,80,14.99,20,695.19,2643.15
26243,26243,442,Main App,0.18,223.05,63,14.99,20,171.04,1016.13
26244,26244,725,Main App,0.25,401.04,30,14.99,20,466.03,1203.11
26245,26245,1617,Main App,0.25,802.37,24,14.99,20,861.36,2407.11
26246,26246,1610,Bolt,0.22999999999999998,450.9,91,14.99,15,571.89,1509.53
26247,26247,3374,Bolt,0.22999999999999998,91.77,73,14.99,15,194.76,307.24
26248,26248,2579,Main App,0.18,151.16,45,14.99,20,231.15,688.64
26249,26249,1325,Toing,0.12,117.15,6,12.0,0,-64.85,859.1
26250,26250,1608,Bolt,0.22999999999999998,423.91,83,14.99,15,536.9,1419.19
26251,26251,1871,Toing,0.12,124.42,17,12.0,0,153.42,912.44
26252,26252,882,Main App,0.25,1065.82,61,14.99,20,1161.81,3197.47
26253,26253,103,Bolt,0.22999999999999998,227.04,92,14.99,15,349.03,760.08
26254,26254,3393,Main App,0.18,266.77,70,14.99,20,371.76,1215.31
26255,26255,28,Main App,0.18,248.82,35,14.99,20,168.81,1133.51
26256,26256,759,Toing,0.12,118.37,8,12.0,0,138.37,868.04
26257,26257,847,Bolt,0.22999999999999998,211.58,48,14.99,15,239.57,708.34
26258,26258,798,Main App,0.18,935.15,75,14.99,20,1045.14,4260.14
26259,26259,954,Main App,0.25,830.86,78,14.99,20,943.85,2492.58
26260,26260,3925,Main App,0.12,213.17,28,14.99,20,276.16,1563.28
26261,26261,99,Main App,0.12,78.52,51,14.99,20,164.51,575.81
26262,26262,1866,Bolt,0.22999999999999998,388.57,64,14.99,15,482.56,1300.86
26263,26263,3977,Toing,0.12,97.92,3,12.0,0,112.92,718.09
26264,26264,2129,Main App,0.18,231.07,62,14.99,20,228.06,1052.66
26265,26265,500,Bolt,0.22999999999999998,163.96,65,14.99,15,258.95,548.93
26266,26266,879,Main App,0.25,1553.91,0,14.99,20,1488.9,4661.75
26267,26267,2456,Bolt,0.22999999999999998,306.03,76,14.99,15,412.02,1024.55
26268,26268,1955,Main App,0.25,61.03,44,14.99,20,140.02,183.08
26269,26269,364,Bolt,0.22999999999999998,832.7,89,14.99,15,751.69,2787.74
26270,26270,1233,Main App,0.25,165.96,75,14.99,20,275.95,497.86
26271,26271,2861,Bolt,0.22999999999999998,88.72,90,14.99,15,208.71,297.02
26272,26272,141,Main App,0.18,73.02,55,14.99,20,41.31,332.64
26273,26273,933,Bolt,0.22999999999999998,484.09,73,14.99,15,587.08,1620.66
26274,26274,1046,Main App,0.18,75.6,40,14.99,20,150.59,344.4
26275,26275,973,Main App,0.12,222.56,76,14.99,20,333.55,1632.1
26276,26276,741,Main App,0.25,365.89,55,14.99,20,455.88,1097.66
26277,26277,1446,Toing,0.12,203.05,14,12.0,0,29.05,1489.0
26278,26278,1178,Main App,0.25,435.63,76,14.99,20,546.62,1306.91
26279,26279,413,Main App,0.25,409.56,34,14.99,20,478.55,1228.69
26280,26280,2811,Main App,0.25,161.24,24,14.99,20,220.23,483.71
26281,26281,848,Main App,0.18,277.29,27,14.99,20,339.28,1263.23
26282,26282,962,Bolt,0.22999999999999998,182.91,53,14.99,15,265.9,612.36
26283,26283,2453,Main App,0.25,128.48,47,14.99,20,210.47,385.45
26284,26284,3693,Main App,0.25,355.2,21,14.99,20,411.19,1065.6
26285,26285,493,Main App,0.12,451.74,20,14.99,20,306.73,3312.8
26286,26286,569,Toing,0.12,376.43,9,12.0,0,397.43,2760.49
26287,26287,1809,Bolt,0.22999999999999998,73.22,56,14.99,15,159.21,245.11
26288,26288,3997,Bolt,0.22999999999999998,183.65,92,14.99,15,305.64,614.81
26289,26289,2142,Main App,0.12,390.8,76,14.99,20,501.79,2865.9
26290,26290,1589,Main App,0.25,174.0,79,14.99,20,287.99,521.98
26291,26291,3785,Bolt,0.22999999999999998,439.9,40,14.99,15,509.89,1472.71
26292,26292,2481,Bolt,0.22999999999999998,358.25,67,14.99,15,455.24,1199.35
26293,26293,2826,Bolt,0.22999999999999998,65.15,52,14.99,15,147.14,218.12
26294,26294,3504,Main App,0.18,482.9,40,14.99,20,457.89,2199.89
26295,26295,1889,Toing,0.12,44.04,11,12.0,0,-32.96,322.99
26296,26296,642,Main App,0.25,449.81,41,14.99,20,525.8,1349.44
26297,26297,999,Bolt,0.22999999999999998,349.68,86,14.99,15,465.67,1170.68
26298,26298,1210,Main App,0.12,129.68,0,14.99,20,164.67,950.96
26299,26299,3064,Main App,0.18,860.05,54,14.99,20,749.04,3917.98
26300,26300,114,Bolt,0.22999999999999998,674.86,69,14.99,15,773.85,2259.31
26301,26301,2609,Main App,0.18,57.71,52,14.99,20,44.7,262.89
26302,26302,533,Main App,0.18,940.22,38,14.99,20,1013.21,4283.25
26303,26303,2575,Main App,0.18,195.22,41,14.99,20,271.21,889.34
26304,26304,490,Main App,0.18,742.66,69,14.99,20,846.65,3383.25
26305,26305,391,Main App,0.18,467.24,54,14.99,20,556.23,2128.56
26306,26306,212,Main App,0.18,73.56,54,14.99,20,62.55,335.1
26307,26307,692,Main App,0.18,186.78,56,14.99,20,277.77,850.91
26308,26308,1349,Main App,0.18,292.64,41,14.99,20,368.63,1333.16
26309,26309,699,Bolt,0.22999999999999998,247.77,53,14.99,15,330.76,829.49
26310,26310,3915,Bolt,0.22999999999999998,171.21,80,14.99,15,281.2,573.18
26311,26311,2672,Bolt,0.22999999999999998,134.01,71,14.99,15,235.0,448.64
26312,26312,1855,Main App,0.18,644.86,70,14.99,20,549.85,2937.72
26313,26313,2509,Main App,0.12,101.06,48,14.99,20,-15.95,741.12
26314,26314,900,Main App,0.12,495.56,31,14.99,20,461.55,3634.1
26315,26315,3650,Bolt,0.22999999999999998,139.54,51,14.99,15,170.53,467.17
26316,26316,1866,Bolt,0.22999999999999998,402.78,69,14.99,15,451.77,1348.45
26317,26317,81,Main App,0.18,756.15,70,14.99,20,861.14,3444.69
26318,26318,827,Main App,0.18,365.31,0,14.99,20,400.3,1664.19
26319,26319,2205,Main App,0.18,495.2,63,14.99,20,593.19,2255.89
26320,26320,2781,Main App,0.25,224.18,26,14.99,20,285.17,672.54
26321,26321,2093,Main App,0.25,601.16,0,14.99,20,536.15,1803.49
26322,26322,1673,Main App,0.18,445.14,45,14.99,20,375.13,2027.86
26323,26323,2827,Toing,0.12,161.48,11,12.0,0,144.48,1184.2
26324,26324,1559,Main App,0.25,798.39,32,14.99,20,865.38,2395.18
26325,26325,2445,Bolt,0.22999999999999998,452.21,56,14.99,15,538.2,1513.9
26326,26326,3150,Bolt,0.22999999999999998,512.24,66,14.99,15,608.23,1714.87
26327,26327,3328,Main App,0.25,256.86,42,14.99,20,233.85,770.59
26328,26328,619,Main App,0.25,773.52,75,14.99,20,883.51,2320.55
26329,26329,1186,Main App,0.12,305.13,31,14.99,20,371.12,2237.66
26330,26330,1371,Toing,0.12,204.42,0,12.0,0,176.42,1499.05
26331,26331,1443,Toing,0.12,140.34,1,12.0,0,53.34,1029.17
26332,26332,1483,Main App,0.12,318.37,78,14.99,20,431.36,2334.69
26333,26333,1801,Toing,0.12,58.08,8,12.0,0,78.08,425.91
26334,26334,1685,Main App,0.18,30.08,39,14.99,20,104.07,137.03
26335,26335,1938,Main App,0.25,306.6,0,14.99,20,141.59,919.79
26336,26336,703,Main App,0.18,210.61,27,14.99,20,272.6,959.45
26337,26337,811,Toing,0.12,362.68,20,12.0,0,394.68,2659.69
26338,26338,279,Toing,0.12,208.74,12,12.0,0,232.74,1530.77
26339,26339,3179,Main App,0.18,322.3,39,14.99,20,396.29,1468.27
26340,26340,1122,Main App,0.12,339.72,28,14.99,20,252.71,2491.29
26341,26341,3418,Main App,0.12,215.01,39,14.99,20,289.0,1576.78
26342,26342,1080,Toing,0.12,21.39,11,12.0,0,8.74,156.86
26343,26343,1985,Main App,0.18,1094.73,41,14.99,20,1170.72,4987.11
26344,26344,87,Main App,0.12,255.06,76,14.99,20,366.05,1870.43
26345,26345,1277,Main App,0.18,410.28,49,14.99,20,294.27,1869.06
26346,26346,3777,Main App,0.18,822.21,28,14.99,20,885.2,3745.65
26347,26347,1147,Toing,0.12,95.45,19,12.0,0,126.45,699.96
26348,26348,3458,Main App,0.18,689.8,40,14.99,20,664.79,3142.41
26349,26349,2826,Bolt,0.22999999999999998,163.22,60,14.99,15,253.21,546.43
26350,26350,1029,Bolt,0.22999999999999998,148.58,54,14.99,15,38.77,497.42
26351,26351,3496,Bolt,0.22999999999999998,672.51,67,14.99,15,769.5,2251.44
26352,26352,2755,Main App,0.25,927.88,42,14.99,20,1004.87,2783.64
26353,26353,1876,Main App,0.12,545.9,67,14.99,20,647.89,4003.27
26354,26354,419,Bolt,0.22999999999999998,138.68,80,14.99,15,248.67,464.27
26355,26355,2664,Toing,0.12,234.9,19,12.0,0,265.9,1722.64
26356,26356,3513,Toing,0.12,207.96,10,12.0,0,229.96,1525.08
26357,26357,2400,Main App,0.18,60.98,0,14.99,20,45.15,277.79
26358,26358,2931,Toing,0.12,18.92,18,12.0,0,48.92,138.77
26359,26359,1785,Bolt,0.22999999999999998,493.79,45,14.99,15,568.78,1653.11
26360,26360,532,Toing,0.12,175.61,8,12.0,0,195.61,1287.81
26361,26361,470,Toing,0.12,184.57,9,12.0,0,5.57,1353.55
26362,26362,2409,Main App,0.18,309.8,78,14.99,20,422.79,1411.31
26363,26363,532,Main App,0.12,119.85,0,14.99,20,154.84,878.89
26364,26364,3914,Main App,0.12,123.0,75,14.99,20,232.99,902.01
26365,26365,118,Toing,0.12,115.33,18,12.0,0,145.33,845.74
26366,26366,3492,Toing,0.12,320.76,4,12.0,0,236.76,2352.23
26367,26367,545,Main App,0.12,266.25,23,14.99,20,124.24,1952.51
26368,26368,547,Main App,0.18,22.92,64,14.99,20,102.81,104.42
26369,26369,3149,Main App,0.25,762.64,26,14.99,20,723.63,2287.94
26370,26370,1349,Bolt,0.22999999999999998,341.66,56,14.99,15,427.65,1143.81
26371,26371,719,Toing,0.12,189.96,16,12.0,0,17.96,1393.06
26372,26372,1497,Bolt,0.22999999999999998,314.06,96,14.99,15,440.05,1051.44
26373,26373,3423,Main App,0.12,547.52,32,14.99,20,464.51,4015.14
26374,26374,1954,Main App,0.12,148.28,0,14.99,20,183.27,1087.35
26375,26375,3444,Toing,0.12,134.03,5,12.0,0,151.03,982.89
26376,26376,509,Main App,0.25,477.97,21,14.99,20,533.96,1433.92
26377,26377,1468,Main App,0.18,115.93,73,14.99,20,223.92,528.13
26378,26378,1500,Main App,0.18,328.49,60,14.99,20,223.48,1496.43
26379,26379,1147,Toing,0.12,87.47,19,12.0,0,18.47,641.48
26380,26380,2783,Bolt,0.22999999999999998,317.28,55,14.99,15,402.27,1062.2
26381,26381,639,Main App,0.18,875.64,66,14.99,20,876.63,3989.04
26382,26382,3361,Toing,0.12,101.54,15,12.0,0,128.54,744.59
26383,26383,2914,Main App,0.18,330.88,51,14.99,20,416.87,1507.34
26384,26384,3324,Bolt,0.22999999999999998,224.29,98,14.99,15,352.28,750.88
26385,26385,184,Toing,0.12,349.56,2,12.0,0,363.56,2563.41
26386,26386,1138,Main App,0.12,316.2,0,14.99,20,351.19,2318.76
26387,26387,818,Bolt,0.22999999999999998,444.21,82,14.99,15,506.2,1487.12
26388,26388,2969,Bolt,0.22999999999999998,158.94,58,14.99,15,246.93,532.11
26389,26389,2891,Bolt,0.22999999999999998,134.58,79,14.99,15,143.57,450.57
26390,26390,3043,Toing,0.12,129.17,20,12.0,0,-38.83,947.26
26391,26391,2132,Main App,0.12,194.36,79,14.99,20,108.35,1425.31
26392,26392,3068,Main App,0.18,51.0,27,14.99,20,112.99,232.35
26393,26393,3080,Bolt,0.22999999999999998,59.59,87,14.99,15,150.67,199.49
26394,26394,3475,Main App,0.12,123.44,76,14.99,20,234.43,905.23
26395,26395,2564,Main App,0.12,369.02,50,14.99,20,454.01,2706.12
26396,26396,2843,Bolt,0.22999999999999998,975.07,52,14.99,15,957.06,3264.37
26397,26397,3763,Main App,0.12,320.75,30,14.99,20,385.74,2352.19
26398,26398,2424,Main App,0.25,647.94,60,14.99,20,742.93,1943.82
26399,26399,1856,Main App,0.18,430.11,65,14.99,20,380.1,1959.38
26400,26400,3617,Main App,0.18,207.21,73,14.99,20,215.2,943.93
26401,26401,3805,Toing,0.12,91.37,14,12.0,0,77.37,670.01
26402,26402,2762,Main App,0.18,191.66,0,14.99,20,226.65,873.1
26403,26403,344,Bolt,0.22999999999999998,260.09,92,14.99,15,382.08,870.75
26404,26404,3808,Main App,0.18,692.93,36,14.99,20,613.92,3156.66
26405,26405,3207,Bolt,0.22999999999999998,266.98,63,14.99,15,359.97,893.79
26406,26406,293,Main App,0.18,69.4,65,14.99,20,169.39,316.17
26407,26407,3383,Main App,0.18,550.43,76,14.99,20,461.42,2507.49
26408,26408,1842,Main App,0.18,97.03,50,14.99,20,182.02,442.04
26409,26409,1902,Bolt,0.22999999999999998,333.87,73,14.99,15,336.86,1117.73
26410,26410,778,Main App,0.12,393.34,39,14.99,20,317.33,2884.53
26411,26411,187,Main App,0.18,169.91,30,14.99,20,234.9,774.02
26412,26412,806,Main App,0.18,469.61,35,14.99,20,389.6,2139.36
26413,26413,3488,Main App,0.18,244.19,62,14.99,20,241.18,1112.41
26414,26414,2632,Main App,0.18,225.16,38,14.99,20,298.15,1025.73
26415,26415,330,Main App,0.18,350.91,0,14.99,20,385.9,1598.6
26416,26416,1599,Main App,0.18,493.36,49,14.99,20,427.35,2247.55
26417,26417,2531,Toing,0.12,146.48,4,12.0,0,-37.52,1074.21
26418,26418,2270,Main App,0.18,288.26,46,14.99,20,369.25,1313.18
26419,26419,3506,Main App,0.18,338.93,48,14.99,20,421.92,1544.04
26420,26420,1251,Main App,0.18,204.75,20,14.99,20,259.74,932.76
26421,26421,248,Main App,0.18,192.01,41,14.99,20,268.0,874.73
26422,26422,3077,Main App,0.18,205.44,70,14.99,20,310.43,935.89
26423,26423,205,Main App,0.18,668.16,62,14.99,20,765.15,3043.84
26424,26424,214,Bolt,0.22999999999999998,183.25,58,14.99,15,271.24,613.51
26425,26425,425,Bolt,0.22999999999999998,100.69,90,14.99,15,220.68,337.1
26426,26426,958,Main App,0.18,252.08,30,14.99,20,167.07,1148.37
26427,26427,3684,Main App,0.18,596.25,23,14.99,20,454.24,2716.24
26428,26428,1325,Toing,0.12,200.29,6,12.0,0,218.29,1468.79
26429,26429,141,Bolt,0.22999999999999998,611.84,61,14.99,15,702.83,2048.32
26430,26430,3347,Main App,0.25,502.15,39,14.99,20,426.14,1506.45
26431,26431,2109,Main App,0.18,95.43,58,14.99,20,188.42,434.72
26432,26432,1728,Main App,0.18,48.6,58,14.99,20,141.59,221.39
26433,26433,532,Main App,0.12,63.23,27,14.99,20,125.22,463.71
26434,26434,2279,Main App,0.18,74.12,36,14.99,20,145.11,337.68
26435,26435,1656,Main App,0.12,28.49,66,14.99,20,129.48,208.93
26436,26436,1848,Bolt,0.22999999999999998,127.13,88,14.99,15,245.12,425.62
26437,26437,3766,Bolt,0.22999999999999998,75.37,78,14.99,15,183.36,252.33
26438,26438,2607,Toing,0.12,14.58,4,12.0,0,30.58,106.95
26439,26439,3346,Main App,0.18,936.41,37,14.99,20,1008.4,4265.87
26440,26440,3971,Toing,0.12,83.44,10,12.0,0,105.44,611.93
26441,26441,2148,Main App,0.25,553.17,0,14.99,20,488.16,1659.53
26442,26442,1728,Bolt,0.22999999999999998,185.68,72,14.99,15,287.67,621.64
26443,26443,850,Bolt,0.22999999999999998,236.47,87,14.99,15,353.46,791.68
26444,26444,3883,Main App,0.18,170.06,78,14.99,20,283.05,774.69
26445,26445,1792,Main App,0.12,503.25,28,14.99,20,566.24,3690.5
26446,26446,2,Main App,0.18,250.14,64,14.99,20,349.13,1139.5
26447,26447,111,Main App,0.18,270.67,39,14.99,20,344.66,1233.06
